mean,std,rms,skewness,kurtosis,zero_crossings,fft_mean,fft_std,entropy,num_peaks,class
-0.00012527664964605032,0.0031679807794824525,0.003170456821676773,0.5258302547483936,0.9286404653041807,0,0.02111259696216115,0.06767685334419543,-3609.9742228093346,50,0
0.000249906718451263,0.0032130911459241247,0.0032227950725950733,-0.7044712838109866,1.1848709846387413,0,0.018777461565998018,0.06957449947436928,-3851.3262804551086,36,0
0.0005294479297552638,0.008245273229473339,0.008262254277071836,0.007210140477515407,-0.4395269950682126,0,0.06090128702712462,0.17442320977420325,-1290.6911664940976,39,0
0.0005204147203070119,0.008267730654623181,0.008284093291272623,0.21598078779106386,-0.6354811263358675,0,0.054708914709457705,0.1769746746869939,-1427.5524009036242,32,0
0.0008831469078134924,0.011035485896166241,0.011070767698098654,0.0878699623071006,-0.37266475193759385,0,0.0709141468832419,0.2371753201419875,-905.5739549672375,32,0
0.0006872849543037675,0.01088386036182218,0.010905538821353871,0.09623946498527118,0.8169903692023044,0,0.06624406389408938,0.23468513478877184,-856.4334730031583,38,0
0.0002219525973208627,0.012458516397847178,0.012460493320526459,-0.252810800816455,1.155803029941385,0,0.07601041150770357,0.2680566437114958,-643.2097568797523,32,0
0.0024867246904750687,0.022339675446030934,0.02247765331880123,-0.38857141523126193,0.06626376545699397,0,0.14505958501567923,0.4812277695179143,-319.88995541844133,37,0
0.0024808653113735,0.020701594775756813,0.020849717478968823,-0.15087215659239933,0.42856781013079326,0,0.12019225689402412,0.4504544159614044,-342.5480903710909,36,0
0.0006992478533028035,0.013024470918467668,0.013043227754906322,-0.4379501093660939,-0.16279832849349463,0,0.08978006999412638,0.2774931245364993,-710.0991739099921,33,0
0.0006892991158699322,0.017589366999802878,0.017602868082357875,0.151404147792487,1.430344062654119,0,0.10694722536044901,0.37880439985584663,-435.53041300626114,31,0
0.000685820109528376,0.01824488245939232,0.018257767803860226,-0.43014131968551905,0.4497136404565709,0,0.14098087897840242,0.38314153305575555,-424.1135777439805,37,0
0.0015454398518876661,0.02091956456505441,0.020976571834484366,-0.31592485211722254,0.2683104846373543,0,0.15583623250238132,0.4424063195786258,-359.13936658114454,32,0
0.0026241759585660307,0.02584892661981886,0.025981787984245736,-0.6279357239033124,0.04571645741354047,0,0.1638373870064527,0.5573903157106749,-287.7035394210595,28,0
0.001403166803077704,0.01921635528417749,0.019267516380815548,-0.5588660265905816,0.4403588195631274,0,0.12877429922954187,0.4111396035417145,-408.3785238580157,30,0
0.0005871261927863297,7.431110045517895e-05,0.0005918101941557193,-0.9441889822877723,0.3869749932124913,0,0.0011171417714910688,0.01318603986099332,-394350.6588131564,78,0
0.00033492875062298197,3.6744203642502315e-05,0.0003369382799493008,0.050912474930779085,-0.9173115679429396,0,0.0007184333395497234,0.007499837050511174,-1153651.8757833668,80,0
0.001306059801508999,0.022206554445843702,0.022244928693105275,-0.4988492365874635,-0.16393157066711028,0,0.16354366008708815,0.4697572751176805,-354.4342149183866,30,0
0.0011580494439954179,0.021888219177388805,0.02191883247967713,-0.23912359404268593,0.40896292686933755,0,0.17336579430225607,0.4584341937530647,-319.9438758264419,29,0
