mean,std,rms,skewness,kurtosis,zero_crossings,fft_mean,fft_std,entropy,num_peaks,class
-0.0003075887889833978,0.020129702034583384,0.02013205192880792,0.20187544518534187,1.2196710666332056,0,0.1566359861856746,0.4220366397171584,-311.99002170962274,16,0
0.0009604174697154278,0.010099952657984914,0.01014551356066666,-0.8830821520407988,0.8428198731196859,0,0.08931589090048601,0.20853871184383976,-928.0437153683969,34,0
-0.003979832570493555,0.02345331096830461,0.023788586815217897,0.11497597057557787,-0.018881108206676878,0,0.2055677897205935,0.4906019926192405,-288.4825733059059,12,0
-0.02414238330538386,0.36319595478949385,0.36399746736360145,0.33366214844888237,1.3423776817128443,0,3.1303345432432925,7.513193979323032,1.1743338808124517,37,0
0.00134786891280665,0.009679309094272793,0.009772705620685737,0.2511582799024288,0.6443510479432142,0,0.05383015215659893,0.21179046789949896,-974.7669121037885,14,0
0.0014320364521927236,0.008737599234646757,0.008854172394171479,-0.6206049433471889,0.5583977470340726,0,0.06412410026005858,0.1873133315028381,-1169.3377134437164,29,0
-0.0009331385432748182,0.013287871246807845,0.013320595700368948,-0.3509182257908095,1.7908872184484288,0,0.11941084999475585,0.27287393391431464,-542.8840278558945,35,0
-0.00383292084656152,0.02503801164310865,0.02532969224559292,0.3480600059578794,0.2760049364285493,0,0.1966853720493112,0.5311417127754599,-268.38649983275616,36,0
-0.005714025678960933,0.028745039171301175,0.029307462640417437,0.8086383706376078,0.4471722805776528,0,0.18974449244874153,0.6272644663896573,-264.4343323290308,20,0
-0.0035325666324071553,0.019838642931899676,0.020150701734475886,0.7917866892515458,0.224504107703424,0,0.1363729283117323,0.429450596250125,-458.44698603927566,10,0
-0.001236056235786119,0.01199687434684601,0.01206038262709926,-0.4781653867852502,0.11964743844955317,0,0.10327280431394019,0.2491207386894022,-714.0458806957822,22,0
-0.0026181372813686076,0.017509452198658647,0.01770411136208774,0.03653152250645032,0.7230716522388909,0,0.15129818597914244,0.36582323392592625,-417.8117408893198,43,0
-0.0026982154624233786,0.018484181809004976,0.018680078796140316,0.031964772042360465,0.8322904473620576,0,0.17428836257411717,0.37960010351189133,-368.69706340740987,53,0
-0.005463232046373999,0.03430533015606003,0.034737624868560156,0.8512973376772769,0.2139059996553585,0,0.21130329673592557,0.7474638503251738,-209.85591102936843,16,0
-0.006261877624957593,0.03420648241124579,0.034774912657558346,1.0691436998518757,0.47373403220928356,0,0.204124186058517,0.7503203261516737,-227.00563473227987,9,0
-0.0029111672716460118,0.017711348459500977,0.017949004405185556,-0.03877654393956091,-0.20143321450052554,0,0.13776558507744302,0.3769668727314843,-467.3989576287754,19,0
-0.003292271054043868,0.020540400838831806,0.020802574727979646,-0.10846838386917397,-0.1035112473470785,0,0.16274004308194345,0.4357628208489981,-392.3362671113528,37,0
-0.005150121475633932,0.03184758522014028,0.032261314845614765,0.7216392763082292,-0.01171303971986326,0,0.198078655415872,0.693657742732381,-241.20125205734973,18,0
-0.0038487289630959594,0.02299788039693849,0.02331770180320654,0.09866867958294133,-0.22162641701211117,0,0.16521893598024437,0.4945303953097187,-346.48337802187683,17,0
