mean,std,rms,skewness,kurtosis,fft_mean,fft_std,entropy,num_peaks,class
-5.508617082517464e-05,0.039574724564377564,0.03957476290304927,-0.4115971675182191,-0.29858961117390104,0.2727503162281023,0.841836204028879,-160.34032064596155,12,Complex_Partial_Seizures
0.004168061316630379,0.03660441999453368,0.03684095951892957,-0.34514598376077754,-1.1363073653860913,0.17405916669547286,0.8051903847084745,-228.4011817580807,35,Complex_Partial_Seizures
0.0017467339381061384,0.047471763920897324,0.047503888779887704,0.009586274303038137,-0.9447982852067289,0.3162625604874045,1.0140452245535803,-136.111257313297,9,Complex_Partial_Seizures
0.005189241230675626,0.03038687651174283,0.03082678200347957,0.807516186118415,0.16002454349987794,0.24582908653926924,0.6439823790728241,-247.81411684560862,31,Complex_Partial_Seizures
0.0008158861185434028,0.01161384708454326,0.01164247028175661,-0.07202966216349263,-1.2590505549127726,0.05096611798219022,0.2552959301450346,-1145.0877295260298,19,Complex_Partial_Seizures
0.001547637119050754,0.01951418069581327,0.019575454755410285,0.10777788021053793,-1.1976532427120097,0.10713473630138254,0.4244070719464872,-509.7808530345653,26,Complex_Partial_Seizures
0.0066140469155403885,0.02822098494038877,0.02898567935389162,-1.4789958810728174,1.385928215252167,0.13872427284312813,0.6331195621108662,-320.5598242048361,26,Complex_Partial_Seizures
0.006186922593115625,0.05882397086946819,0.05914843666594449,-0.2808897101839945,-1.0467522603463262,0.33299873170840455,1.2799924314984121,-108.48252280781226,16,Complex_Partial_Seizures
0.005713106343475241,0.05542364146454076,0.05571731882710994,0.41338966337881455,-0.8579266723963266,0.336465106985777,1.1995836946299159,-115.98153823346712,12,Complex_Partial_Seizures
0.0005174239955572553,0.03124228231166381,0.03124656671752722,0.4054762550626513,-1.1429866662516894,0.2054929981845446,0.6677923281332053,-317.836774607625,10,Complex_Partial_Seizures
0.0027552795659636286,0.015588144186442518,0.015829775887988385,-0.3963158975238176,0.44320332282085406,0.07904980754970628,0.3450246806509986,-503.6184891658469,21,Complex_Partial_Seizures
0.007154818778455985,0.04288904389617777,0.043481737753691616,-0.6769564514156795,-0.2831514755314357,0.2068627970633804,0.9500202851684378,-161.40535087237242,45,Complex_Partial_Seizures
0.007229892073194835,0.053518868914372575,0.054005005964853296,-0.4462000213984144,-0.905743382552942,0.2679912530723812,1.177476548772253,-122.28787479689245,46,Complex_Partial_Seizures
0.006473055605908892,0.056556681047118466,0.05692590464755635,-0.07377435116809564,-0.8160775039362411,0.3240409651395695,1.2309657846109106,-99.62139366737908,12,Complex_Partial_Seizures
0.003618256244266525,0.047370256417457866,0.047508241088308895,0.7563202321993705,-0.732400918744375,0.3001972065438436,1.0190182151638476,-166.40255779390768,11,Complex_Partial_Seizures
0.003853852112308762,0.028267855462315094,0.028529350300031092,-0.7629323605607015,0.1312727147515087,0.16398328461328618,0.61649930789773,-267.55562133237146,20,Complex_Partial_Seizures
0.006120394226233236,0.052173504510962816,0.05253126496135388,-0.3424459921675591,-0.8848210197660116,0.27931982206897327,1.1409414254111994,-128.75673283027155,27,Complex_Partial_Seizures
0.005623140460186576,0.054068249582395006,0.054359868667419944,-0.1921213180108278,-0.767395922617593,0.29830463965581605,1.1783513918731485,-109.47959267449122,9,Complex_Partial_Seizures
0.005447664263134392,0.05146412567724909,0.05175164999927558,-0.32769610194124976,-0.8171470428333909,0.2830642814800577,1.1220477937119877,-130.15436837418406,15,Complex_Partial_Seizures
