mean,std,rms,skewness,kurtosis,zero_crossings,fft_mean,fft_std,entropy,num_peaks,class
0.0027452697933317825,0.023137672035757072,0.02329996509594885,0.45453166206296003,-0.3438749406484036,0,0.15197669388227472,0.49834453067414186,-320.47900126161886,23,0
0.0025706480890652435,0.01806150002333297,0.018243519799936405,-0.0795382123879789,-1.1169372782964566,0,0.1250306875172477,0.3883044353652173,-567.2434647315677,32,0
0.0006331467328132332,0.023904529140568325,0.023912912583321008,0.48627161281722386,-0.37124548955953696,0,0.1544735810617039,0.5119097643752748,-345.53669975528464,14,0
-0.01567399358844392,0.23544862034187214,0.2359697584350622,2.1911598290359944,4.808872544454076,0,1.4198497868162985,5.081819559058402,-7.010002221592659,22,0
-7.15656745483384e-05,0.007000899126061505,0.007001264901363346,0.047381573580312024,-0.7700326868065677,0,0.03964064055388788,0.15145122886925882,-1798.2923472294656,22,0
0.0009913012803966115,0.018739039979497895,0.018765241740562162,0.6572279802352998,-0.4466387476226754,0,0.11958516392559258,0.40220211008864365,-562.6448819281019,28,0
0.0025653990619534215,0.018870506510461425,0.01904408801461594,0.24228259726167545,-0.09736192215476702,0,0.11204184552328258,0.4108348439530856,-432.5331785954939,33,0
0.001490141961616613,0.01449312423368656,0.014569528925769811,-0.12640128760739303,0.7878018149918171,0,0.09343328080837057,0.3120990365201498,-567.6484977497378,43,0
0.00207907059652323,0.02100445098432925,0.02110709586130734,1.7534862622525833,2.3751740105979833,0,0.12285809226914898,0.45569796687410635,-449.70985416448656,19,0
0.0014686575715775287,0.020179505067649418,0.020232878683910518,0.9960212429862443,0.6345849021048933,0,0.12543670716254257,0.4346841639801694,-474.38201351558126,13,0
0.0026112975315823756,0.01466898327738717,0.014899595470707004,-0.005429659781106424,-0.11811624585654057,0,0.07580947963679584,0.32442548511569586,-649.7060122466816,30,0
0.002177947618862199,0.017054656695432543,0.017193160582905334,-0.5488996651750604,0.4049469636451857,0,0.10966704055921912,0.3684773068043234,-449.13398901599294,44,0
0.001880462059059644,0.017502132536581158,0.017602862860444483,-0.885839354897532,0.7210944167857534,0,0.11560093740765501,0.37625365607828887,-418.22304559667856,45,0
0.0038588569986246863,0.016528313519481353,0.01697279956678051,0.9753419312549899,0.5326202338482684,0,0.09300815555317127,0.367950330299688,-557.3500505207106,26,0
0.002504546968575673,0.02088074780633099,0.02103041569892041,1.7556558493052399,2.442167085032107,0,0.13167472798996,0.4514431949243106,-457.2773185272286,15,0
0.003050873034597968,0.014200845086270151,0.014524869274368019,-0.4962750653606019,0.34711004925434885,0,0.07087207482609086,0.3169590868370633,-663.2008852519598,30,0
0.0031458438042025597,0.014832646933195703,0.015162577230974934,-0.6751123789357723,0.7659712957354095,0,0.08159991172504963,0.3290795170610044,-575.6227668933751,46,0
0.0036844183999550717,0.013301830639564825,0.013802667760603128,0.4185666260442122,0.08915448605551068,0,0.08209900581474384,0.29751734722369916,-698.4190570876426,23,0
0.0032720035604832083,0.014174935698291506,0.014547673674870278,-0.951609709135703,0.4771949713158179,0,0.06594843057075754,0.31854074963889756,-689.3112584583223,30,0
