Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.00207345535821756,6,0.07888799467476448,0.1724210468830124,0.01856992444158093,0.00034054287664350377
2,-0.0001749593016114339,9,0.0747986363434614,0.18512056070810418,0.01924165069364394,0.00037021051065898796
3,0.003705780719596207,6,0.09045416488046495,0.39016569367214426,0.02793441224268534,0.0007665985766025574
4,0.0027975769588530763,8,0.06774907086188671,0.1021071727773005,0.014290358482368488,0.00019638790871389533
5,-7.907300402222306e-05,5,0.03457644021915209,0.04153419448059358,0.009114186138168737,8.306213642122206e-05
6,-0.00037912204218171295,5,0.08386236339120032,0.2448143584616626,0.02212755560208414,0.0004894849834004572
7,0.0017557061123554135,11,0.06073002297979935,0.12311605963156319,0.015691785088482648,0.00024314961531016427
8,0.003540009119180995,8,0.0830994234040169,0.27118914214744805,0.0232890163874496,0.0005298466197310115
9,0.005189180195476652,4,0.11294563570263186,0.5435246593064591,0.032970430974024564,0.001060121727511791
10,0.0033702702308324303,4,0.07586675232551818,0.20925656190131095,0.020457593304262892,0.00040715440237378665
11,0.001415617983668537,9,0.04742434960332069,0.07912389252793306,0.01257965758897539,0.00015624381078018035
12,0.002274322198043207,14,0.04974368716435826,0.06848434648461069,0.011703362464233147,0.00013179615150870928
13,0.0029352723677399384,10,0.059051555007995846,0.08972755896522958,0.013396085918299388,0.00017083929405764154
14,0.004414277309294209,6,0.08303838820504222,0.26832895628710424,0.023165878195617978,0.0005171720684108587
15,0.004444001451194872,6,0.10443122544566502,0.45117583420087265,0.030039168903312645,0.0008826025195035232
16,0.002395538103206908,7,0.0514526727356491,0.08499290517937855,0.013037860651148142,0.00016424720755484095
17,0.0027886047846037995,6,0.054718055880794085,0.10197695531134876,0.014281243315016292,0.00019617759397798235
18,0.0038555000626810795,6,0.07464604834602473,0.21142602565626692,0.020563366730974135,0.0004079871705792001
19,0.003421356692374232,8,0.06631474368598189,0.14579323349231083,0.01707590310890237,0.0002798807853681677
