Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.003487640918460727,11,0.12518319309705372,0.3919649537022957,0.027998748318533658,0.0007717662682284698
2,-0.000569612898181667,13,0.09091192887277501,0.1457578341604709,0.017073829925384105,0.0002911912094671669
3,0.004978242547820182,9,0.12646493227552186,0.38469115250103775,0.027737741526701044,0.0007445994061371482
4,0.002101165338552061,9,0.04080203051456871,0.05307345166385953,0.010302761927159098,0.00010173200754778647
5,0.00027657910040319465,12,0.03591921459659489,0.03095467216466565,0.007868249127304707,6.183284833055146e-05
6,-0.0012621793009472786,5,0.06759648286445002,0.08729043908135169,0.01321290574259513,0.00017298778157496362
7,-0.0010027186701059457,7,0.09881598713999512,0.23035529847564595,0.021464170073666765,0.0004597051522199129
8,0.004378266541899149,8,0.10586555262156983,0.25908849015711943,0.022763501055730394,0.0004990077624023253
9,0.005462373746087288,8,0.10818489018260738,0.3564334261858607,0.026699566520296193,0.0006830293254297778
10,0.002919281145608574,8,0.06585697969367185,0.1288118674979975,0.016050661512722615,0.00024910153258888933
11,-0.0005122398111454752,13,0.06283573734442556,0.10347406777912746,0.014385692043077209,0.00020668574593413262
12,0.0013347463450270958,15,0.09304816083688855,0.1756196058880301,0.01874137699786385,0.0003494576639704969
13,0.002043975357112792,11,0.10269172227488682,0.1913444126627982,0.019562434033769838,0.000378510990065112
14,0.0051696489318047555,8,0.09750373036203966,0.25813563855798555,0.022721603753167844,0.0004895460070378611
15,0.005375520657946329,8,0.09054571767892697,0.28362892888890606,0.023817175688519664,0.0005383616354338043
16,0.0009063402834238681,10,0.07305913317268323,0.11860910175151099,0.015401889608194897,0.00023639675079366508
17,0.0023965757015894764,7,0.09448248801279335,0.1830993018035083,0.019136316354173722,0.0003604550285135675
18,0.005153657709673391,10,0.09991462072153923,0.2575005240837255,0.02269363452969689,0.000488440860378975
19,0.003276520165207333,7,0.09573370959177414,0.1976869670708214,0.019884012023272436,0.0003846383497486324
