Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0005884689671637724,16,0.018035901297015787,0.008877759228446068,0.0042137297560346865,1.7409222731577335e-05
2,0.0003713057292118871,15,0.022827164416527594,0.0102968553976493,0.004538029395596574,2.0455842850753028e-05
3,0.00016927922060572023,7,0.011627205404675153,0.004751743854467143,0.003082772730665413,9.474832254405408e-06
4,0.0002760297836124228,11,0.012786874185193933,0.005587140661724981,0.0033427954354776127,1.109808888200884e-05
5,0.0003370039473881209,6,0.014282236560073415,0.005389285401443038,0.0032830733776274446,1.0664999142330903e-05
6,0.0002665082925723741,8,0.018798841284199196,0.009695030398358818,0.004403414674626686,1.9319034126707796e-05
7,0.0002964765752689382,8,0.015350352542130187,0.008190981007613297,0.0040474636521192625,1.6294063655543395e-05
8,0.00017855657084987075,12,0.021301284442160777,0.013777619837376121,0.00524930849491171,2.7523357225758577e-05
9,0.00015524112484154558,5,0.017364514108294385,0.009374805271382675,0.004330082048040817,1.872551073592328e-05
10,0.00011001404240131313,11,0.00912476224671357,0.002474554949870942,0.0022246595019781976,4.937006810216406e-06
11,0.00027596874841344816,15,0.01574708133546556,0.005391844795656865,0.0032838528577440445,1.0707530841212846e-05
12,0.00025295847839999666,12,0.01943971087343326,0.008086984066375149,0.004021687224629769,1.6109980140955852e-05
13,-2.633859210810563e-05,12,0.022918717214989604,0.01496692508385163,0.005471183616705188,2.9933156446269018e-05
14,0.000391447344873529,16,0.021453872439597458,0.013566537154910947,0.00520894176487143,2.697984328601336e-05
15,0.00012026795582905816,17,0.014953623748794814,0.006920285090336688,0.00372029167951565,1.3826105799474073e-05
16,0.0001845990555483632,18,0.01971436926881929,0.00717146719394581,0.0037872066735117086,1.4308857576582273e-05
17,0.0001269818277162721,10,0.023773210000635023,0.015535050567078648,0.005574056075620095,3.105397674958714e-05
18,0.00020883002954130836,9,0.024597185186793102,0.017440305011879438,0.005905980868895435,3.483700004252065e-05
19,-0.0002186605040772992,12,0.026580829153469966,0.018639979332515086,0.006105731624058674,3.723214624898683e-05
