Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0015754081345842304,8,0.08590704255685183,0.20309942136627213,0.02015437527517398,0.00040371693194203015
2,-0.0037235457699989058,14,0.05749515743414169,0.0763754098289029,0.012359240254069252,0.00013888602655652904
3,0.003836273975004058,6,0.09170538645944575,0.3451599720983232,0.02627394040102562,0.000675602946185353
4,-0.005606359587969621,8,1.2749947889814255,31.16863288525447,0.2496743194053184,0.06230583450267933
5,-0.001656344615925715,7,0.027404804339628046,0.019937472201024882,0.006314661067868153,3.713146691534366e-05
6,-0.003944126979093372,6,0.06140141016852074,0.10865747052523347,0.014741605782629888,0.00020175880342325475
7,-0.00215433080436007,10,0.05343631670232595,0.06662251488288351,0.011543181093865202,0.0001286038885511523
8,0.0030969546098238467,12,0.07836919548347976,0.20751701892877653,0.02037238419669021,0.00040544291000224386
9,0.004440461409654341,4,0.09976203272410256,0.39143781615260265,0.027979914801607338,0.0007631579347745759
10,0.002249175696065642,10,0.06686406047675396,0.15742303049690387,0.017743902079131516,0.00030978726968203534
11,-0.0003266928062624701,14,0.04446414245304907,0.03903411409436951,0.008835622682569634,7.796149999907535e-05
12,0.0009481493947215189,17,0.05264285911565521,0.06413929332145875,0.01132601371369987,0.0001273795993682067
13,0.0013393239849501962,21,0.056976358242856975,0.08508374197404578,0.013044825945488562,0.0001683736952114287
14,0.0038086860650675047,9,0.07427983715217669,0.1866606352986947,0.019321523506115903,0.00035881518105515
15,0.0029598695529267304,5,0.09442145281381868,0.36713474739666496,0.027097407529011516,0.0007255086670229872
16,0.0017647393218036649,10,0.05004886315923161,0.06641330568512871,0.011525042792556452,0.00012971230649633735
17,0.0019050592442464375,13,0.05374149269719932,0.07787243619300538,0.01247977853914126,0.00015211562166192192
18,0.003106109889670048,9,0.06512455730597579,0.14594539137559762,0.01708481146372986,0.0002822428641044891
19,0.0025058287077541408,5,0.062164350155704165,0.10372569886109426,0.014403173182399373,0.00020117222020958373
