Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,7.449155659805359e-05,15,0.01055908942261838,0.003483412752514672,0.002639474475161551,6.961276513024943e-06
2,-6.76594218139592e-05,27,0.011260994210827116,0.0029942275805801555,0.002447132027733753,5.983877363800111e-06
3,3.141408996661321e-06,21,0.042083769693036836,0.03587087059447126,0.008470049656816808,7.174173132049204e-05
4,-8.926588225099324e-05,36,0.018463147689838495,0.00783187189711847,0.003957744786395018,1.565577539650289e-05
5,-0.0002998373187136142,27,0.023406998806786986,0.0157347694286405,0.005609771729516363,3.1379636439587635e-05
6,-0.0003677694951724249,23,0.04000857292789796,0.03773124798513879,0.00868691521601757,7.53272415686982e-05
7,-0.00024301354846819386,27,0.050140415957693626,0.05987850399218955,0.010943354512414332,0.00011969795239964002
8,-0.00015078936281746322,32,0.04241946328739754,0.04665916463417668,0.009660141265445002,9.329559183641446e-05
9,-0.000197847501226936,22,0.05874637901312249,0.08767165413349154,0.013241726030506109,0.00017530416463324133
10,-0.00026816005044575904,29,0.04690555041203598,0.04509580039645371,0.009496925860135343,9.011969098025235e-05
11,-0.00028366299098532587,25,0.05761722783209104,0.08612386043659087,0.01312431792030282,0.00017216725618072698
12,0.00021755806299468666,27,0.0685120108490701,0.10124701304012866,0.014230039567065767,0.00020244669456948334
13,0.0003691084620487987,34,0.057373087036192344,0.06711550993533498,0.011585811144269095,0.00013409477881391396
14,-0.0004896567875248463,26,0.10913093576671479,0.1422959301678862,0.01686985063169714,0.0002843520965662032
15,-0.0004469931834415501,22,0.07608037552192952,0.0846841764345633,0.013014159706609052,0.00016916854996308346
16,-0.00010562331557620574,21,0.06484989891058976,0.12063388311303092,0.0155327964715328,0.00024125660994126858
17,0.0002729169884647146,0,0.0001220703979493454,3.765050621419698e-05,0.0002744102994211295,8.173298357448085e-10
18,-0.0006552452823431332,32,0.11392219888622662,0.22698963569628652,0.021306789326235264,0.00045354992501254023
19,1.168633685311532e-05,36,0.06976323242805091,0.1142234375940254,0.015114459143087152,0.00022844673861758172
