Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0007992845444222922,8,0.06054691738287533,0.14107077248186733,0.01679706953500326,0.00028150268918078236
2,0.00038418415619554346,11,0.06201176215826748,0.11663942489226391,0.01527346881964041,0.00023313125231865618
3,-0.004549413047325201,6,0.08786016892404136,0.32822304284931364,0.025621203830004307,0.0006357489266234544
4,-0.00861014587030915,13,1.2591561548474979,16.355069629630666,0.18085944614330027,0.03263600464735333
5,0.00040444784225513407,10,0.030181905892975654,0.022998702992037455,0.006782138747038055,4.583382792697008e-05
6,-0.0010377528743174065,3,0.06533818050238714,0.13763433381834073,0.01659122260825529,0.0002741917366085274
7,-7.528882168579365e-05,4,0.04885867677922551,0.08907715049820324,0.013347445485800137,0.00017814863258973566
8,-0.0012920255132458935,8,0.06414799412238102,0.11845466558939605,0.015391859250226793,0.00023524000125191375
9,-0.0029714700482329887,6,0.07690435070808761,0.1997774621806045,0.019988870012114468,0.0003907252901136633
10,-0.0010185267866403844,4,0.0737000027619173,0.20662453751881443,0.020328528599916643,0.00041221167822252485
11,-0.0011236904344737457,8,0.042419463287397534,0.08798091803289644,0.013265060726049951,0.00017469915587326506
12,-0.001028658629670181,13,0.050689732748465686,0.0714474757945728,0.011953867641443317,0.00014183681301275066
13,-0.0008891932000130538,28,0.051055943942313727,0.06225020902145885,0.011157975535146046,0.00012370975349596826
14,-0.004609837894310128,7,0.08245855381478283,0.18185657008322764,0.01907126477626629,0.0003424625347546376
15,-0.004529637642857409,5,0.09271246724252785,0.22990575039481762,0.021443215728748223,0.0004392938836140444
16,-0.001648654180854907,6,0.042663604083296225,0.08841265037835556,0.013297567475170455,0.00017410724014866076
17,-0.002084994818324841,11,0.059051555007995846,0.09945601608668331,0.014103617698071889,0.00019456482878092517
18,-0.004501195240135211,7,0.0684204580506081,0.1509888828955135,0.017377507467730435,0.0002817170072012111
19,-0.0017843354281756039,7,0.05776981582952772,0.10616131143808692,0.01457129448182878,0.00020913876995593122
