Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.0001677571481324225,10,0.04251101608585954,0.04994838194156251,0.009994836861256167,9.98686214223755e-05
2,0.0006766037944832,14,0.06469731091315307,0.09053497051926927,0.013456223134243077,0.0001806121483438295
3,-0.0005119956703495764,12,0.03765871776737306,0.036709528504207785,0.00856849210820758,7.315691744195884e-05
4,-0.0004403403467533106,13,0.033294701040683966,0.025394652916910527,0.007126661619146868,5.0595406212842225e-05
5,0.0005677780347113584,12,0.03207399706119051,0.023244558304562374,0.0068182927928569295,4.616674471242404e-05
6,0.0009822680709483615,10,0.0644836877167417,0.09426635106418774,0.013730721107369979,0.00018756785156517087
7,0.0004956344295232955,10,0.054382362286433394,0.0744603063883322,0.012203303355102847,0.00014867495928893557
8,8.749205397965909e-05,10,0.031433127471956444,0.03737540327182416,0.008645854876392984,7.474315168413876e-05
9,-0.0002894002996889449,12,0.02954103630374159,0.03440446866323896,0.008295115269028992,6.872518479301787e-05
10,-0.0001420613293640851,7,0.017150890911883033,0.008396758309776597,0.004097989338633422,1.6773335198252506e-05
11,0.0009143358944895501,12,0.040222196124309315,0.04904359178033013,0.009903897392474352,9.725117343270827e-05
12,0.0010393970171886538,10,0.04995731036076961,0.060388533162178536,0.010989861979313348,0.00011969672016501641
13,0.0007044968804146255,8,0.03454592261966476,0.031594609603907926,0.007949164686167715,6.269290335330191e-05
14,-0.00035019135786771937,9,0.03622439059146826,0.04447782634491871,0.009431630436453573,8.883301870271218e-05
15,-1.7671593853701983e-05,11,0.031402609872469116,0.021791679982774724,0.006601769457164453,4.358304768032012e-05
16,0.0018394464053486646,10,0.042846709680220245,0.0454755785512702,0.009536831607118813,8.756759402439026e-05
17,0.0016184989850603492,8,0.04168704089970146,0.04201010743464359,0.009166254135102692,8.140067590464578e-05
18,0.00043118125940604085,13,0.02987672989810229,0.02869429248896549,0.007575525392864245,5.720266769946798e-05
19,0.0015647269747636628,16,0.028686543518096172,0.025296528677195798,0.007112879680860038,4.8144686848838545e-05
