Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,6.527524155287823e-05,17,0.0534668343018133,0.05401550233111479,0.010393796450875377,0.00010802674380506978
2,0.00015035830892357147,12,0.03866579855045516,0.034761977386393375,0.008338102588286303,6.95013471517244e-05
3,-0.00020041097958387228,19,0.03170778586734247,0.018720526476944055,0.006118909457892649,3.740088839315035e-05
4,0.00022549263886139387,20,0.030365011489899674,0.02349763507407828,0.006855309631822371,4.694442321797588e-05
5,0.0004513839102666576,10,0.027160663543729358,0.017081127206635707,0.005844848536384104,3.3958506978823786e-05
6,0.0008608690601877367,12,0.03472902821658878,0.03357990669216847,0.008195109113632163,6.641871784554843e-05
7,0.001136198842762485,10,0.038116481759683116,0.044221058674887494,0.009404366929771243,8.715116953948019e-05
8,0.0010031421089976992,11,0.03558352100223419,0.03552557818720426,0.008429184798923827,7.004486228356417e-05
9,0.000656828390015406,13,0.03341677143863331,0.024410219971325836,0.006987162510107495,4.838901640872144e-05
10,1.7986346192183644e-06,12,0.015563975738541541,0.0038653024465735786,0.0027803965352350656,7.730601658060664e-06
11,0.0009380175516917233,11,0.02429200919191974,0.018748940856389402,0.006123551397088034,3.6618004785497066e-05
12,0.0009251391247080672,11,0.03460695781863943,0.041068420582497336,0.009062937777839737,8.128095876492907e-05
13,0.0012784108563734728,13,0.03759768256839839,0.03809311602108248,0.008728472491917756,7.455189772447139e-05
14,0.000989653330024296,13,0.03936770333866389,0.03619863371804324,0.008508658380501974,7.141785372245828e-05
15,0.0012591847686964505,9,0.03546145060428485,0.0290859182250207,0.007627046377860921,5.658629016832427e-05
16,0.0012284840636121908,9,0.02920534270938089,0.026837631531704417,0.007326340359511619,5.216608996885973e-05
17,0.0016111137259844138,9,0.03762820016788573,0.04693031332330126,0.009688169416695938,9.126493920854717e-05
18,0.0010404346155712242,9,0.03344728903812065,0.037511016368624715,0.00866152600511304,7.39395285479706e-05
19,0.0015180960827470126,9,0.036132837793006245,0.04534525976709915,0.009523157015097372,8.838590381774649e-05
