Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0026622619227262274,13,0.0501098983582063,0.06839817814836424,0.011695997447705282,0.00012970871775153055
2,0.0057267782280455695,4,0.07675176271065093,0.24387037632028377,0.022084853466585817,0.00045494476376735084
3,-0.00048007426128582266,15,0.035705591400183534,0.03850214908064711,0.008775209294443878,7.67738268649451e-05
4,-0.0007679162596503792,13,0.041473417703290105,0.05444450806764933,0.010434989992103426,0.00010829932075346325
5,0.0013902883760940484,10,0.05175784873052246,0.07253919238999534,0.012044848889877809,0.00014314548301128848
6,0.004389252877714591,4,0.07199101719062646,0.22969871021470473,0.021433558277369848,0.00044013187960488363
7,0.0060766319885683946,4,0.0935059248291986,0.34183268519802323,0.02614699543725907,0.0006467399140715537
8,0.0010493457546215262,11,0.05422977428899671,0.05675649900370221,0.01065424788558087,0.0001124118714946622
9,0.000136137107562473,15,0.04327395607304295,0.038505536451235,0.008775595301885224,7.699253959041452e-05
10,0.0002656537997867285,8,0.011932381399548515,0.004215358518211496,0.002903569705797157,8.360145095081865e-06
11,0.002894561890023831,6,0.05059817995000367,0.08873992575608367,0.013322156413740507,0.00016910136297698897
12,0.0035902410879371507,8,0.0622864205536535,0.13974104197302636,0.016717717665580212,0.0002665922528765405
13,0.007473300446705832,7,0.09378058322458462,0.3175737142593879,0.025202131428091072,0.0005792972089520424
14,0.0009864794996776133,14,0.043457061669966976,0.03817241971965868,0.008737553401228365,7.537169763603316e-05
15,0.0009698779255565024,10,0.02655031155398263,0.017743708928094033,0.005957131680279367,3.454675466570628e-05
16,0.0014988699950699905,10,0.03402712342838004,0.044704839138941986,0.009455669107888873,8.716306701576284e-05
17,0.0017135307898639145,8,0.04812625439152943,0.06667504542353954,0.011547730982625076,0.0001304139030792674
18,0.0011330250124158025,30,0.04690555041203598,0.04672145990093575,0.009666587805522252,9.215917412311165e-05
19,0.0011343067515942704,8,0.04077151291508137,0.04966003443555349,0.009965945457963683,9.803341706439462e-05
