Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0013448781880568913,11,0.06549076849982383,0.10786978316258095,0.014688075650852356,0.0002139308689844507
2,0.0023022763191736075,8,0.06616215568854522,0.10028626949208724,0.014162363467450426,0.0001952720627343469
3,0.0003584273022282312,15,0.041046171310467394,0.04108917890553297,0.00906522795141225,8.204988768008334e-05
4,-0.000378999971783764,11,0.03848269295353114,0.046170116661073714,0.009609382567165667,9.219659234353532e-05
5,0.0007569261163338692,10,0.03924563294071455,0.03534924964943691,0.008408239964396463,7.012556215328555e-05
6,0.0019119562217305758,8,0.0632935013367356,0.08217350237689369,0.012819789575253853,0.0001606914281599731
7,0.002079986124507849,8,0.07772832589424569,0.1105807538368298,0.014871499846137228,0.00021683516539551444
8,0.0006972336917366391,16,0.035125757009924145,0.03179032875199582,0.007973748021099717,6.309452268309895e-05
9,-0.00029202481324485584,15,0.019195570077534568,0.010350892138949293,0.004549921348539839,2.061650578634789e-05
10,-0.00046414407435343307,14,0.009277350244150252,0.0022070484189245015,0.0021009752111457677,4.198667116091598e-06
11,0.001394988086415098,10,0.03747561217044905,0.03616980892497175,0.008505270004529162,7.039362608870345e-05
12,0.0011400440602978897,8,0.04833987758794079,0.04597575844140543,0.009589135356371337,9.065181642339037e-05
13,0.0009507128730784553,10,0.04760745520024471,0.04969408736863559,0.009969361801904431,9.84843197702341e-05
14,-0.0004642661447513826,16,0.025573748370387867,0.01677992754593962,0.0057930868362108335,3.334431203871693e-05
15,-0.0007027306671454288,18,0.024139421194483056,0.011928316654718227,0.00488432526654772,2.3362802918889796e-05
16,0.0005071700821295086,12,0.02813722672732412,0.02121978889609981,0.006514566585138232,4.218235629999237e-05
17,0.0007085252035469538,14,0.04315188567509361,0.041466870915893295,0.009106796463728976,8.243173386772535e-05
18,3.29265860963015e-05,10,0.030975363479646405,0.02367195866052806,0.0068806916310103685,4.7342833160984155e-05
19,0.00041628867085622063,14,0.03833010495609446,0.03386060011398968,0.008229289169058246,6.754790397049615e-05
