Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0021946712633812595,18,0.04418948405766304,0.052678740101907276,0.010264379192324032,0.00010054089824950304
2,0.002132476395626068,11,0.03713991857608835,0.03797410859875375,0.008714827433604608,7.140076161960517e-05
3,0.0008691088120493177,18,0.03237917305606387,0.025189065226459677,0.0070977553108654955,4.962278032573757e-05
4,0.00022518746286652024,14,0.03717043617557568,0.02581362407304017,0.007185210375909695,5.157653875264809e-05
5,0.0009369189181101792,15,0.023956315597559043,0.011915991879903389,0.004881801282293942,2.295416670069403e-05
6,0.001500701051039231,13,0.029266377908355568,0.027442489699917666,0.007408439741256949,5.263287575524508e-05
7,0.002378997564284772,5,0.037139918576088345,0.06074122632490622,0.011021907849814952,0.00011582282323893959
8,-0.0040242051601481425,3,0.0495300639679469,0.06861725842083283,0.011714713690127714,0.00012104028967070269
9,0.00045724328936822635,17,0.027008075546292677,0.01660885510678753,0.005763480737677108,3.300863878790279e-05
10,-0.00023886315493791617,19,0.00912476224671357,0.0025659921207150755,0.00226538832022904,5.074928634643256e-06
11,0.0016557304564348996,11,0.0259399595642359,0.023830162397025116,0.006903645761049029,4.49188814496841e-05
12,0.0022465511825097316,3,0.03900149214481586,0.05623732025399018,0.010605406192502971,0.00010742764829234449
13,0.0035447088295020453,13,0.04138186490482809,0.06744459680654225,0.011614180712090048,0.00012232423292713474
14,0.0013241262204055026,15,0.027954121130400102,0.019900685075015755,0.006308832708990746,3.804805990246615e-05
15,0.0005497116158148553,6,0.021728530834983485,0.0120484512509017,0.004908859592797843,2.379471964124162e-05
16,0.0019474176723348602,9,0.038269069757119786,0.037381511784223796,0.008646561372502228,7.097058797792546e-05
17,0.0022165218646141927,5,0.043670684866378325,0.055561990701215015,0.010541536007737677,0.00010621101222611726
18,0.0021121516743675016,9,0.03421022902530405,0.03847743674346152,0.008772392688823445,7.249368879138958e-05
19,0.0024542539646205427,9,0.052703894314629886,0.06674899136775678,0.01155413271238969,0.0001274746202126579
