Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.000643705822235851,12,0.07681279790962561,0.12472167987860369,0.015793775981607673,0.00024902900257162705
2,0.0010368335388317186,15,0.0629578077423749,0.07769086754790464,0.012465221020736427,0.00015430671130856294
3,0.0009231859983408777,14,0.04315188567509361,0.04700434047742726,0.009695807390560857,9.315640856732188e-05
4,-0.0007008385759772136,14,0.05166629593206046,0.06064846938686691,0.01101348894645715,0.00012080576406415605
5,0.0016184989850603485,8,0.052825964712579235,0.0621306259457603,0.01114725310969122,0.00012164171292687923
6,0.0023955991384058822,9,0.058929484610046504,0.08878547864163788,0.013325575307778488,0.00017183206205134477
7,0.0006073288436469464,13,0.06289677254340023,0.09056868903659347,0.013458728694538237,0.00018076852974886138
8,0.0013000783520094818,10,0.03521730980838615,0.035146829425409386,0.008384131371276263,6.86034551294551e-05
9,0.0007414231757943021,18,0.03317263064273461,0.019743223380034175,0.0062838242146059705,3.893673843446343e-05
10,-1.6511925073183442e-05,10,0.013092050180067299,0.003653337078252954,0.0027030860431192173,7.3064015128362845e-06
11,0.0012987966128310136,7,0.04379275526432767,0.05247162172103577,0.010244180955160425,0.00010325637080057022
12,-0.00024844568117693964,6,0.049377475970510225,0.06181483522321836,0.011118888004042343,0.00012356794518994123
13,0.0007454514989266312,8,0.04382327286381501,0.054768437857514646,0.010465986609729123,0.00010898117777777735
14,0.0009331957709727239,20,0.04193118169560015,0.036349862616005965,0.008526413386178969,7.182887088505055e-05
15,0.00014480410581687653,8,0.024963396380641142,0.01740822358357092,0.0059005463448007795,3.4795478938080426e-05
16,0.00042452842271780143,8,0.03320314824222195,0.03625456552951542,0.00851522936033028,7.232890667733556e-05
17,0.0003147871349613396,10,0.04217532249149884,0.05028122656209584,0.010028083222839332,0.0001004633621838545
18,0.00044228966561943105,13,0.028961201913482202,0.027349332611065185,0.0073958545971463206,5.4503045073816624e-05
19,0.00036776568767135577,8,0.03460695781863943,0.03737012886719645,0.008645244804769435,7.460500613336451e-05
