Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.004892953828255566,49,0.05091792845580262,0.05512325815533495,0.010499834108721427,8.630551914522909e-05
2,-0.0002276222942400743,69,0.08934298227189158,0.10806006558992781,0.014701024834339122,0.0002160683192710205
3,-0.0035972912993337477,60,0.04164291546571218,0.037892117905640205,0.008705414166556374,6.284373111901813e-05
4,0.0004657322482640339,68,0.03937148371303697,0.02362135213738435,0.006873332836024216,4.7025797747695625e-05
5,0.0005668109612580804,60,0.024891106289732505,0.01414822836099762,0.0053194413919128046,2.7975182056192935e-05
6,-0.0003319188688837444,71,0.05489293402298424,0.04606079872017968,0.009597999658280853,9.20114273048383e-05
7,-2.7357728045876552e-05,47,0.044766134125640594,0.04121034091941862,0.009078583691239359,8.24199333935534e-05
8,0.005815332597772932,77,0.07296974505469112,0.12317526497439223,0.015695557650137328,0.00021253243672606395
9,0.00421870536162165,59,0.07997332629210635,0.13068764160098645,0.016167104972813557,0.00024357780827379764
10,0.0008655042367348707,40,0.012587517629408455,0.004643914329939524,0.0030475939132172856,8.538731076073037e-06
11,0.0006285181905390902,62,0.017319667114148476,0.005394504917268832,0.0032846628190025327,1.0393974718699132e-05
12,-0.0002590437668187479,91,0.12322517258263012,0.14441237500107268,0.01699484480665079,0.00028875764632901776
13,-0.008378465852735675,67,0.2310235378450078,0.6617645089527576,0.03638033834237273,0.0012533303278600574
14,-0.008642519793984168,66,0.0721179581474379,0.09428165421654305,0.013731835581344765,0.00011387016004367794
15,0.0004827679864090977,43,0.016278594227505667,0.005200531781700233,0.003225067993608889,1.016799863469897e-05
16,0.000194296153819346,43,0.015142878351168065,0.0033118867974548114,0.002573669286235048,6.586022599520633e-06
17,-0.0006665764804445585,84,0.09899656722076122,0.13061403955795023,0.016162551751375785,0.0002607837549116186
18,0.0010839402569504698,90,0.06719652268330828,0.05962589852613859,0.010920247114982205,0.00011807687057163933
19,-0.001819138808947838,66,0.06539830587910708,0.04522168427849601,0.009510171846869647,8.713410255077185e-05
