Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.002545807683824516,49,0.1596627236151283,0.33035266932096596,0.025704189126325924,0.000654224201878912
2,-0.004403270999574668,77,0.1610823684605503,0.30567993167434704,0.0247256923734947,0.0005919710678529988
3,0.0022162489856590614,28,0.08215011505508676,0.14125740870671194,0.0168081770996567,0.00027760305784698904
4,0.0003220641899073269,55,0.08101439917874916,0.12637233562060748,0.01589794550378177,0.0002526409458987943
5,4.476023010156138e-05,54,0.05337864618786743,0.06405449420648307,0.011318524126977252,0.0001281069849347674
6,-0.0012724809004706703,61,0.07864832443637915,0.1032278802728761,0.01436856849326864,0.00020483655290368956
7,-0.00663589912647501,52,0.07950011134363234,0.09943515646244246,0.01410213859401775,0.0001548351557081331
8,-0.0010061555274695024,90,0.14205912753189542,0.4111065859984627,0.02867425974627637,0.000821200823051468
9,0.0002431319365018626,93,0.20376635681290528,0.5357457654155335,0.0327336452420299,0.0010714324176925199
10,0.0002976462985660684,58,0.04173755845540698,0.03184057779787666,0.007980047342951877,6.359256227670324e-05
11,-0.0004504118919816343,63,0.028866111856914126,0.01436095935020835,0.005359283412958929,2.8519047827978227e-05
12,-0.0037712451143927916,85,0.18767704856478917,0.5247985984635489,0.03239748750948286,0.0010353749072142663
13,-0.0034150089011815623,76,0.19865563536938607,0.6755988990424305,0.036758642495131146,0.0013395355122897117
14,-0.0012427630017065032,82,0.15521450309947266,0.32964527412071476,0.025676653758646775,0.0006577460883630189
15,-0.004023184752960349,60,0.03662683701188776,0.03141474623208181,0.007926505690666198,4.664347690771098e-05
16,0.00034477850743407865,73,0.024512534330953302,0.00898828144600241,0.004239877697764975,1.7857690672816345e-05
17,-0.0012425737157271137,84,0.12691624918072736,0.34997816512431845,0.026456687817046125,0.000698412340809621
18,-0.003152847819726965,69,0.06520901989971747,0.09322258366809542,0.013654492569707263,0.00017650471796183375
19,-0.0009391482907655835,79,0.10107871299404685,0.14846566022685648,0.017231695228668388,0.00029604932094166506
