Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0020464594621465897,67,0.08603047763257358,0.1143996375649371,0.015126112360083611,0.0002246112787996649
2,0.0005162716047610573,75,0.08082511319935955,0.11142716930626112,0.014928306622404373,0.0002225878022426397
3,0.0008711828161165584,67,0.0682375955699511,0.07222030776910639,0.012018344958363143,0.00014368165603911598
4,0.00022988191794459079,70,0.056975079796269854,0.04995611296989553,0.009995610333530967,9.985938024359317e-05
5,-0.00025790805094241044,56,0.03719469495005656,0.02318253081794941,0.006809189499191429,4.6298545073157904e-05
6,-0.0005073869717779043,72,0.05063399948671822,0.04063805626814612,0.00901532653520061,8.101867099716228e-05
7,-0.0009064018163311829,51,0.053757218146646635,0.04890308982635139,0.009889700685698367,9.69846154000543e-05
8,0.0008480899266310273,69,0.11158408485016967,0.21615957139193626,0.020792285655595263,0.0004315998862602195
9,0.0010084151511740192,82,0.17527881691477037,0.4664881579246213,0.030544661003999416,0.0009319594147321253
10,-4.136489052070686e-05,72,0.039655412682121374,0.018369117417684634,0.006061207374390788,3.6736523781201485e-05
11,-0.0004307261501251158,38,0.02148395866071969,0.008861867574961563,0.004209956668413955,1.7538210133521522e-05
12,-0.0009230589825174675,94,0.1872038336163152,0.4002155639231294,0.02829189155652656,0.0007995790899610525
13,0.0061494223513955774,79,0.17291274217240035,0.41303692994926017,0.028741500654950507,0.0007882584646426766
14,-0.0010563163120077465,81,0.0941697747463264,0.1259146709959142,0.015869131734024655,0.00025071353784081476
15,-0.0011350592794338206,76,0.02091610072255089,0.007665910066098887,0.0039155868183706226,1.4043460564368951e-05
16,-0.00030958312331577154,58,0.02082145773285609,0.005208360155769542,0.0032274944324567137,1.0320878601297135e-05
17,-0.0006631693328155457,70,0.11546444742765649,0.2266107264048321,0.021288998398460747,0.0004527816592456772
18,-0.0016493492854353657,69,0.07968939732302194,0.1037870991214952,0.014407435519307048,0.00020485384517762422
19,0.0027129353955773748,61,0.06445187598215907,0.0690949494171814,0.011755419976945222,0.00013082988037378625
