Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.0012713451845943332,34,0.05413579010542584,0.06920481398001334,0.011764762129343145,0.0001367933093816355
2,-0.00029784739259361615,40,0.06634473577605508,0.08536147246389231,0.013066099070793265,0.0001706342318585098
3,-0.0013953275010945218,32,0.058867939590165855,0.05529032678800394,0.010515733620437895,0.00010863371474069718
4,-0.0011373307111864957,8,0.040317913609984976,0.04041454780453629,0.008990500298040847,7.953557446246462e-05
5,-0.0006116835464215749,10,0.03028575670233613,0.028569370036598426,0.0075590171367180305,5.6764583312233985e-05
6,-0.0004825905084778665,36,0.03691076598097216,0.035388051103609694,0.008412853392709242,7.054320860834646e-05
7,-0.0012194808262415825,77,0.0923715579421252,0.16679743778790407,0.018264579808356066,0.0003321077420902373
8,-0.00287592243187998,37,0.06076079938406186,0.09889910949316838,0.014064075475705352,0.00018952728915214634
9,-0.002871190282395239,49,0.14565556114029785,0.12689623067903053,0.015930865053664256,0.0002455487277203402
10,-0.00027380807321113654,28,0.03927684072334217,0.020885487443231692,0.006463046873299264,4.1696004025507794e-05
11,-5.158633340774543e-05,57,0.03028575670233613,0.014986856277107708,0.005474825344631134,2.9971051404420957e-05
12,0.0005363359185763547,80,0.16912702258460832,0.38671057513738516,0.027810450378855253,0.0007731334940572152
13,-0.000390786808473911,47,0.08461083278715156,0.1341024031148091,0.016376959614947402,0.00026805209189994096
14,-0.002086032039887176,30,0.04883578268251701,0.07354706498659674,0.012128236886423083,0.00014274260030175764
15,-0.0017358529780164135,18,0.019969670825602887,0.009443865075432645,0.0043460016280329776,1.5874544589576835e-05
16,-0.0012026343740759082,31,0.024891106289732505,0.015425549074254696,0.005554376486025177,2.9404768710800443e-05
17,-0.0023940003283540556,28,0.06748045165239269,0.10710713437416189,0.014636060561104678,0.00020848303117616446
18,-0.0019410389796747406,12,0.05735365175504904,0.07757058485209332,0.012455567819420624,0.0001513735373835699
19,-0.003132594219932278,18,0.05716436577565945,0.09294395721607633,0.013634071821438842,0.00017607476788539952
