Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0010050080035450071,19,0.17054666743003033,0.6438311181429955,0.03588401087233688,0.0012866521951988015
2,0.0021916418083384164,19,0.1855002598018088,0.6729933903984484,0.03668769249757876,0.0013411834869808401
3,-0.00022516157650801018,31,0.06766973763178229,0.12262231347267807,0.015660288213993897,0.0002451939292098206
4,-0.0014235311120235723,25,0.043914347218387384,0.055663059242562055,0.010551119300108595,0.00010929967765822504
5,-0.0009947983687061265,16,0.030664328661115334,0.02793443347555687,0.0074745479429269655,5.4879243156733356e-05
6,-0.00041823327548540224,26,0.047416137837095,0.03639719432445404,0.008531962766497992,7.261946957618481e-05
7,0.0025209994124763195,66,0.11044836897383208,0.12428116480997387,0.015765859621978996,0.00024220689158224178
8,0.0013228191629401458,57,0.19638420361671083,0.351321533251136,0.02650741531161181,0.0007008932159644304
9,0.0032418004219919192,29,0.07136081422987951,0.11017835711905968,0.014844416938301058,0.0002098474442620924
10,0.0020776916487458743,23,0.02773039598057652,0.014974612106760612,0.005472588438163537,2.5632421626252874e-05
11,-0.00011045427299791122,47,0.027257181032102517,0.01188831935305034,0.004876129480038515,2.376443855967718e-05
12,0.0020364273052389413,79,0.21133779598848929,0.4003391052653876,0.028296257889176356,0.0007965311743612524
13,0.011046818496142719,71,0.289702191455784,1.2598803908343377,0.050197218863884036,0.0023977285827819542
14,-3.663274103596614e-05,55,0.07694475062187273,0.08810814927009225,0.01327464871626306,0.00017621495658246873
15,0.0031789574768345714,25,0.028771468867219326,0.014893216285848531,0.005457694803824877,1.9680661932174635e-05
16,-0.0003353260165127572,57,0.017887525052317277,0.005058484546409827,0.0031807183296890112,1.000452555546934e-05
17,0.0018660699237882997,77,0.17527881691477035,0.32658284156533396,0.025557106313717676,0.0006496834661702007
18,0.002287420513909552,41,0.06842688154934069,0.09541356949891741,0.01381401965388188,0.00018559484639038055
19,-4.628632598483628e-05,43,0.07486260484858712,0.08822626608360001,0.013283543660002778,0.00017645038974322685
