Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0020114415559595138,75,0.0700358123741523,0.08682290608288142,0.013177473664013251,0.000169599915032722
2,0.001016933020246551,78,0.06483044794093829,0.07523600813257153,0.012266703561476614,0.00014943786349747528
3,-0.0002209972849614381,78,0.05811079567260745,0.05862687108099691,0.010828376709460833,0.00011720490236203348
4,-0.0002423866006324631,78,0.04164291546571218,0.023843953298237665,0.0069056430979652665,4.7629155332309163e-05
5,0.00018804971649948924,68,0.02489110628973251,0.011443852485605135,0.00478410963202248,2.285234227533473e-05
6,0.0003905857144463619,75,0.04258934536266018,0.027505063373718677,0.007416881200844284,5.485756954710777e-05
7,0.0008373006258058197,72,0.05896258257986066,0.046918033140096106,0.009686901789539947,9.313499394221738e-05
8,0.0011172545893230396,90,0.10618943443756607,0.20828454322340784,0.020410024165757757,0.0004153208286294523
9,-0.00014263288949414377,86,0.10969122505627367,0.2614013830490285,0.022864880627242668,0.0005227824219568915
10,-0.0003930582402265854,74,0.022714317526752098,0.00785377886742426,0.003963276136588078,1.5553062954638496e-05
11,0.000559428808061886,58,0.019117883918349683,0.006097135379689411,0.0034920296045965623,1.1881310168089277e-05
12,0.0009188828829227375,92,0.16306987124414107,0.49198566656661447,0.031368317346220996,0.0009831269873807002
13,0.00978465958557286,81,0.15114485454259624,0.35191610783619176,0.026529836329543827,0.0006080926524668406
14,0.0020672809198794464,85,0.09861799526198202,0.08381200555004077,0.012946969185878275,0.00016335036069838393
15,0.00026679268392556344,20,0.03927684072334217,0.03796951339110873,0.008714300131520457,7.586784844602127e-05
16,0.0006023967253833253,65,0.01665716618628487,0.004998750724642769,0.0031618825799332806,9.634619634532985e-06
17,0.0010400259097320826,89,0.10476978959214404,0.15788016897387366,0.01776964653412519,0.0003146786840548332
18,0.00024748551402782376,78,0.04968756958977021,0.049259282552795915,0.009925651873080771,9.845731602593822e-05
19,0.0007772969703393163,73,0.0706036703123211,0.06080204232148326,0.011027424207083289,0.00012099989406286785
