Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.0012387879961393215,41,0.10846086619024128,0.17466863720804732,0.01869056645519591,0.0003478026787167157
2,0.0028632284632127175,65,0.06918402546689911,0.12215220325751384,0.015630240129794158,0.0002361063292824762
3,-0.004086406270076476,40,0.09880728124137164,0.18508172479742627,0.01923963226246418,0.00035346473339073226
4,-0.0020381426871016067,30,0.0705090273226263,0.11000553825003426,0.014832770358232763,0.00021585705088708276
5,-0.0004909190915710088,25,0.050823285466107815,0.05821073825910585,0.010789878429260068,0.0001161804749637428
6,0.00033039277300046923,65,0.06170722928100987,0.062274502466985904,0.011160152549762561,0.00012443984554952084
7,0.00011063175092914256,51,0.061139371342841066,0.06507245469344217,0.011408107178094196,0.00013013267000257068
8,-0.00428402083255922,58,0.12199481371659773,0.2580948627656706,0.022719809099799697,0.0004978368910375397
9,-0.0020377641151428268,80,0.13183768464485698,0.2653385147860373,0.023036428316301,0.0005265245469831109
10,-0.00039684395981437736,22,0.05091792845580262,0.06197826452714669,0.011133576651476082,0.00012379904392585217
11,-0.0001411186016590258,19,0.03596433608402415,0.029890625276951438,0.00773183358291569,5.976133609416868e-05
12,-0.0008363660039570304,93,0.15805379279031667,0.403559671764454,0.028409845890622287,0.000806419835436333
13,0.026191778993084072,29,0.21493422959689173,1.497235765023694,0.05472176468323539,0.002308462243224828
14,-0.015615436702738284,31,0.20083242413236646,1.2606982559750017,0.050213509257469785,0.002277554648532778
15,-0.020407968414903586,1,0.17083059639911471,1.6846128662593556,0.058045031936581025,0.0029527405576950092
16,0.0013493192000546906,33,0.021578601650414492,0.01303415262514132,0.005105713001166697,2.4247642946646407e-05
17,-0.003457408960564832,81,0.09606263454022243,0.15030652486509688,0.01733819626518842,0.00028865937300959975
18,0.0032614861638484375,58,0.06653402175544468,0.09701903997737979,0.013929755200819561,0.0001834007879577848
19,-0.002442268253098404,51,0.08754476546769038,0.11880155814789123,0.015414380178774055,0.00023163844207569012
