Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.018152424876448945,23,0.17092523938880955,0.5162105800790155,0.03213131121130962,0.0007029106312629088
2,0.025074613142726642,22,0.15710736289336866,0.6547398992589442,0.036186735118243094,0.0006807435742604882
3,0.0031956146430208564,19,0.042683988352354985,0.05306139926983317,0.010301592039081452,9.591084559297702e-05
4,0.0031764967591025066,22,0.030380399692030928,0.021259635591267,0.00652068026992077,3.242913952194527e-05
5,0.002615831688150509,18,0.029717898764167326,0.01734370411282217,0.005889601703480834,2.7844832804911997e-05
6,0.0027418961504239833,30,0.038992911754257766,0.02402137285940939,0.006931287450309558,4.052475121910894e-05
7,0.0025047208182488135,64,0.042873274331744586,0.03414544135493153,0.008263829784661773,6.201725633249405e-05
8,-0.003047226243227568,77,0.07126617124018471,0.07940147311669592,0.012601704100374355,0.00014951735845597706
9,-0.002324153801959293,32,0.0467536369092314,0.05250924678372449,0.010247853119919752,9.961680267228715e-05
10,0.0005225180420809137,20,0.016751809175979675,0.006684089525747523,0.003656252049776526,1.3095153947194974e-05
11,0.0010358616181855114,30,0.02176788762980409,0.009413667802650221,0.00433904777633301,1.7754326313270536e-05
12,-0.000876305345608236,101,0.10997515402535807,0.16126353259494336,0.017959038537457585,0.00032175915413114515
13,-0.0009461518720029991,69,0.15672879093458947,0.31336634696634436,0.025034629894062518,0.0006258374905677939
14,-0.0032221264881835596,35,0.06681795072452908,0.0650477618905161,0.01140594247666681,0.00011971342467517809
15,0.001336069181497418,15,0.020916100722550887,0.009910231226639678,0.0044520177957056,1.8035381595532177e-05
16,1.0878039790822746e-05,38,0.02053752876377169,0.006220200142351449,0.003527095162410974,1.2440281952953208e-05
17,-0.0009635661821068422,68,0.1175465932009421,0.1685853500074353,0.018362208473243914,0.0003362422402275705
18,0.005548060794874816,39,0.049592926600075415,0.047420292856476726,0.009738613130880262,6.405960712932649e-05
19,5.3088813194703934e-05,51,0.03766790989853057,0.026850385434396818,0.007328080981320664,5.369795244670721e-05
