Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.00041067724005161923,5,0.06280521974493822,0.12327101861108568,0.015701657148918115,0.00024637338142667495
2,-0.0008707605699227028,9,0.03436281702274074,0.029803572276930645,0.007720566336342257,5.8848920583729184e-05
3,-0.0008709436755196265,7,0.050537144751029,0.07130023213115293,0.011941543629795347,0.00014184192137637821
4,-0.00012497147365117712,3,0.028259297125273468,0.03142714504941641,0.00792806975870122,6.283867222960627e-05
5,-0.0001684895705201183,9,0.012115486996472533,0.005623166961482066,0.0033535554152219,1.1217945187590077e-05
6,-0.000698946484808999,7,0.018890394082661206,0.01138019049762434,0.0047707841069627825,2.2271854806621825e-05
7,-0.0014274626197706922,9,0.030975363479646398,0.030752036772751977,0.007842453286153763,5.946642401466135e-05
8,-0.000921847031464504,11,0.045135529641770464,0.049140043303478695,0.009913631353190282,9.743028465753748e-05
9,-0.0017459442880205346,22,0.03890993934635385,0.05038642156337002,0.010038567782644097,9.77245216698685e-05
10,-0.0008556848757759585,4,0.02606202996218525,0.022815607381004674,0.006755088064711617,4.489901815537764e-05
11,-0.00032217620153834447,15,0.02819826192629879,0.02117723358563803,0.006508030974978228,4.225066966643838e-05
12,-0.0010556361876169862,23,0.03765871776737306,0.03801039274695524,0.008718989935417431,7.490641773330397e-05
13,-0.0010909145326243475,17,0.039154080142252544,0.04362771321773725,0.009341061312049852,8.606533191798349e-05
14,-0.002658420512691892,14,0.052337683120781846,0.08624367067733023,0.013133443621330258,0.00016542014173235944
15,-0.0022792088214622507,6,0.04730227920537135,0.0779204310593683,0.012483623757496723,0.00015064606926690528
16,-0.00040213231219516564,10,0.0323181378570892,0.030986679780205813,0.00787231602264617,6.18116491639002e-05
17,-0.0011066616139598128,18,0.037384059371987036,0.04332398443946077,0.00930848907604889,8.542326895110942e-05
18,-0.0016504242016251718,8,0.05871586141363515,0.10044250286677275,0.014173390763453378,0.00019816110568823546
19,-0.000750765368738496,12,0.04568484643254253,0.05917428284908149,0.010878812697080641,0.00011778491705926594
