Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.00012808426879888502,10,0.029480001104766916,0.01881677820574316,0.006134619500139053,3.7617150831572576e-05
2,-0.00017355549203501642,13,0.026641864352444637,0.015002651924121396,0.005477709726541083,2.9975182339427272e-05
3,2.169610948496181e-05,11,0.023742692401147684,0.015817206186421903,0.005624447739364622,3.163394165167702e-05
4,0.00014559756340354717,10,0.021820083633445495,0.011896067348785675,0.004877718185542432,2.3770936047102298e-05
5,0.00012338075097676637,10,0.014434824557510098,0.007205299384500655,0.0037961294457646345,1.4395375959289718e-05
6,0.00016720402384058162,12,0.01589966933290224,0.007101435294250594,0.0037686696045821245,1.4174913402912705e-05
7,0.0001925336314150705,18,0.026031512362697906,0.01343036595544423,0.005182734018921718,2.682366271166259e-05
8,-0.00018313801827404008,10,0.02987672989810229,0.023119698130798765,0.006799955607325501,4.620585672786019e-05
9,0.0002464277121097067,12,0.027465839538602717,0.021098066747382207,0.006495855101121361,4.2135406877468785e-05
10,0.00017239201575342867,14,0.013702402169814023,0.004883233132560932,0.003125134599520773,9.736747258026334e-06
11,5.251888496717142e-05,11,0.011749275802624496,0.0027118123021395847,0.002328867665686303,5.420866371000974e-06
12,0.0003187544228946938,11,0.02536012517397651,0.012083959285172379,0.004916087730131019,2.406631418822983e-05
13,-8.249097516480458e-05,12,0.029052754711944212,0.017921104724358608,0.0059868363472469505,3.583540468773358e-05
14,4.4096027508666703e-05,10,0.026000994763210578,0.01772106859773856,0.005953329924964441,3.5440192735835077e-05
15,-7.722856420830537e-06,14,0.01080323021851707,0.003633953067460396,0.002695905438794319,7.267846492409495e-06
16,-4.0498758270229807e-05,14,0.008239751861580815,0.0017108441042628698,0.0018497805838871106,3.4200480591043094e-06
17,0.0001944257225832856,11,0.021240249243186106,0.009917846675926652,0.004453728028500764,1.979789199025127e-05
18,-0.0003873617940432948,18,0.021148696444724092,0.010301709244261081,0.004539098863047836,2.0453369329037722e-05
19,-0.00015194903159798217,10,0.01824952449342714,0.007826580008793707,0.003956407463544094,1.5630071509383855e-05
