Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0010512378457897412,11,0.03152468027041845,0.029539950446448218,0.007686345093273944,5.797479988447577e-05
2,0.0008326097630624634,9,0.03515627460941148,0.02871059691666366,0.007577677337636336,5.6727954815780397e-05
3,0.00036556842050826767,15,0.019897474865743305,0.007595581862333932,0.0038975843447791947,1.5057523454594953e-05
4,0.0002893964921878763,7,0.021575942837546803,0.01067148642123647,0.004619845543140262,2.125922251278229e-05
5,0.0004147017556828794,11,0.02743532193911538,0.012666686881196234,0.005033226973065338,2.5161396216226005e-05
6,0.0002581464703128439,13,0.025726336367824548,0.013495581272895445,0.005195301968681983,2.6924522945655914e-05
7,0.0003351118562199061,11,0.021820083633445495,0.01173090212776939,0.004843738665074612,2.3349504299359626e-05
8,0.0009858691476878664,13,0.02673341715090665,0.0179555106225211,0.005992580516358726,3.4939083268679406e-05
9,0.0006610398187446582,11,0.024627702786280438,0.016423737887340542,0.005731271741479468,3.241050213271511e-05
10,0.00043112022420706606,9,0.01449585975648477,0.005602456812805859,0.0033473741388753836,1.1019048977891366e-05
11,0.00013796816353171313,16,0.025543230770900524,0.011998177014852632,0.004898607356147792,2.397731881555695e-05
12,0.0008636766793405716,11,0.027221698742704033,0.01662736655020778,0.005766691694586729,3.2508795693978806e-05
13,0.0009627368072764656,13,0.02981569469912762,0.018155295998126257,0.0060258270798499115,3.538372983616764e-05
14,0.0005976242470099733,13,0.03527834500736082,0.028535295108564646,0.007554507940106311,5.671343547651504e-05
15,0.0007495408572579338,8,0.028411885122710145,0.01928488639754578,0.0062104567299910846,3.8007961298392597e-05
16,0.0008070360146920754,14,0.02563478356936254,0.015170727042518714,0.005508307733327672,2.9690146956027366e-05
17,0.0010234057950572902,13,0.030120870694000983,0.02023421355093162,0.006361479945882345,3.942106768050639e-05
18,0.0008547655402902694,13,0.04208376969303683,0.03334820766521258,0.008166787332263841,6.596579120155743e-05
19,0.0010374438908214646,15,0.03414919382632938,0.02230192816346582,0.006678611856286577,4.352756650032886e-05
