Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.0008359705065071391,7,0.016906750115984342,0.006598146002670087,0.003632670093105094,1.2497445317590373e-05
2,-1.3399129925475011e-05,11,0.017120373312395694,0.0048186312517552385,0.003104394063824771,9.637082966827716e-06
3,-0.00028012294944479476,9,0.010925300616466415,0.004127117241873642,0.0028730183577115,8.175765616941632e-06
4,-0.001105135733985446,6,0.015411387741104858,0.004924588369557224,0.0031383398061896432,8.6278517485829e-06
5,-0.0001928426149110129,20,0.00979614943543497,0.002147694138057688,0.002072531851652798,4.2582000019896585e-06
6,0.0003683760396611028,11,0.016052257330338923,0.004097484773944992,0.0028626857228641047,8.059268641293583e-06
7,0.0008022142339730765,9,0.018951429281635873,0.006208173957686287,0.0035236838557641025,1.1772800238183563e-05
8,-5.813793077391033e-05,6,0.015533458139054206,0.006939491695776329,0.0037254507635389113,1.3875603372557987e-05
9,-0.0005391563338933059,6,0.013641366970839352,0.005835358303547893,0.0034162430544526228,1.1380027054718515e-05
10,-0.00034744477391385886,6,0.006408695892340634,0.001302227888518612,0.0016138326360057365,2.483737906117171e-06
11,0.0008048387475289874,9,0.01815797169496513,0.004183089320998545,0.00289243472562426,7.71841323247306e-06
12,0.0007035813524300051,7,0.018554700488300505,0.006644238298910841,0.003645336280485201,1.2793449878334448e-05
13,0.0016959526525592088,10,0.020202650860616667,0.00904136434111502,0.004252379179027905,1.5206473282507421e-05
14,-0.00045315773853799214,6,0.01589966933290224,0.009290856403478088,0.004310651088519712,1.8376360870959314e-05
15,-0.00011117751868290077,6,0.015289317343155513,0.0071692931940056,0.003786632592160375,1.4326225947350717e-05
16,0.0007532029691964142,14,0.01800538369752845,0.005810141184257793,0.003408853526996369,1.105296765570929e-05
17,0.0003155805925480108,7,0.019866957266255966,0.009198693336216335,0.004289217489523313,1.8297795562039716e-05
18,0.00011813172386494453,8,0.016723644519060322,0.008511257657294345,0.004125835105113714,1.700856021040539e-05
19,-5.941966995237813e-05,8,0.020172133261129335,0.010559553233435562,0.0045955529011067996,2.1115575769693872e-05
