Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.0008826013985237888,5,0.04464724804997309,0.0646458524603705,0.011370651033284813,0.00012851271969206482
2,-0.0003834555413089159,18,0.030120870694000986,0.015532092072798098,0.0055735252888630725,3.091714599343568e-05
3,-0.0011045253819956993,12,0.037261988974037694,0.04102292211871631,0.009057916108986252,8.082586791795987e-05
4,0.0004855025864934994,5,0.034484887420690086,0.043688786518538844,0.00934759717986808,8.714186027558579e-05
5,-0.00011221511706547021,3,0.011871346200573844,0.0050646411322502975,0.0031826533371544876,1.0116690032002579e-05
6,-0.00034530854194974534,22,0.022186294827293528,0.01324317520858258,0.00514648913504781,2.6367112428021696e-05
7,0.00039144734487352916,12,0.03652956658634162,0.031083388889297934,0.00788459116115705,6.201354675478734e-05
8,-0.0005890220914556136,12,0.03643801378787961,0.023807779704523992,0.006900402843968458,4.726861238482523e-05
9,-0.00032986663660915314,19,0.03860476335148049,0.02547047668230594,0.0071372931398823655,5.0832141366664045e-05
10,0.00032412552040446483,10,0.02209474202883152,0.0174248558931692,0.005903364446342306,3.474465443336094e-05
11,-0.0004292929757388948,7,0.023712174801660352,0.015455209934066766,0.0055597140095632195,3.0726127409114783e-05
12,5.587582091077836e-05,23,0.03402712342838004,0.02189224273297744,0.0066169846203504865,4.378136335859242e-05
13,1.9193666327000148e-05,14,0.03320314824222195,0.02442619938560216,0.006989449103556326,4.885203037437725e-05
14,0.0001361371075624729,19,0.04446414245304907,0.05397346261445485,0.01038975097049538,0.00010792839191685422
15,0.0002455732193240614,9,0.038635280950967826,0.04543824737804789,0.009532916382518825,9.081618855004661e-05
16,-0.0002861654341432877,11,0.021911636431907505,0.012985238963159493,0.005096123813872558,2.5888587270620568e-05
17,-0.00017068683768320657,20,0.02770998033450141,0.016589369981732306,0.005760098954311863,3.3149605966906316e-05
18,0.00012087830781880516,11,0.032806419448886584,0.03579258862531656,0.008460802399928339,7.157056568533197e-05
19,-5.203441087644289e-05,17,0.021636978036521474,0.011181802894722509,0.004729017423254541,2.236089820952976e-05
