Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.0005489219657292535,6,0.01782227810060443,0.006899644181489546,0.0037147393398432537,1.3497973038519025e-05
2,-0.0004987510321720724,10,0.019378675674458584,0.007346791131418479,0.003833220873213147,1.444482967074425e-05
3,-0.00024466149884051004,12,0.016052257330338923,0.005882213531986676,0.0034299310581953906,1.1704567814958469e-05
4,-0.00011514480661625459,9,0.013092050180067295,0.0044477599467305055,0.0029825358159561153,8.882261566970317e-06
5,-0.0002346517262086637,16,0.011596687805187814,0.002631760504397678,0.002294236476214986,5.208459576182651e-06
6,-0.0003840048580996879,15,0.016113292529313594,0.005047525930306119,0.0031772711342616384,9.947592129568078e-06
7,-0.00046847757348063485,11,0.019470228472920598,0.007980876245810564,0.0039952162008608655,1.5742281254766824e-05
8,-0.0005798668116094128,9,0.020507826855490033,0.008951007717595496,0.004231077337415495,1.7565769915984925e-05
9,-0.00028000087904684565,14,0.02093507324831274,0.009042149293581575,0.004252563766384127,1.8005898094896145e-05
10,-3.366281598506649e-05,6,0.007934575866707453,0.0013682371863137275,0.0016542292382337627,2.73534118744741e-06
11,-0.00033981537404202477,11,0.012512215789807905,0.0039883752545417815,0.0028243141661443336,7.861276020648242e-06
12,-0.0006809411011114704,14,0.02520753717653983,0.013567064258247228,0.005209042955907971,2.6670447733311547e-05
13,-0.0007978845423469436,10,0.02166749563600881,0.009812495468192376,0.004430010263688421,1.8988371193468563e-05
14,-0.0004288046941470974,10,0.024841325982691793,0.012948704794079871,0.005088949752960796,2.571353612243716e-05
15,-1.6193365233632684e-06,6,0.01867677088624985,0.009366797842407529,0.004328232397274326,1.873359306256428e-05
16,-0.0004721396854191152,11,0.02429200919191974,0.01055331130676529,0.004594194446639212,2.088370673098292e-05
17,-0.000620211078131671,9,0.028259297125273464,0.015756013113399064,0.0056135573593576234,3.112736444536088e-05
18,-0.0006940636688910251,10,0.02203370682985685,0.008073463292423195,0.004018323852658766,1.566520220837192e-05
19,-0.0008435999063789732,14,0.021331802041648112,0.011522157109796384,0.004800449376838878,2.2332653417550155e-05
