Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0009814135781627154,8,0.018981946881123216,0.013997665073905487,0.005291061344173868,2.7032157536408836e-05
2,0.000522184741077278,9,0.016967785314959013,0.009317336815659513,0.00431678973675103,1.8361996727505083e-05
3,0.000776640485602688,8,0.018920911682148538,0.013499864161448653,0.005196126280499475,2.639655787902013e-05
4,0.0012220753677198504,6,0.023254410809350305,0.01984037747350133,0.0062992662229026854,3.818728674261506e-05
5,0.0006952195301704752,6,0.012756356585706598,0.00550828274119919,0.0033191211912791587,1.0533235287267922e-05
6,0.0004198287123967517,5,0.015472422940079533,0.008975147996196857,0.004236778964306931,1.7774039844640997e-05
7,0.00027407665724523333,5,0.015106211746231495,0.009124517864158087,0.004271889011703859,1.8173917714269452e-05
8,0.000153715244867179,15,0.014862070950332805,0.004319189828875492,0.002939112052602109,8.614751281246408e-06
9,-9.182936060792945e-05,16,0.015075694146744159,0.004142998665690014,0.0028785408337176715,8.277564699910365e-06
10,-0.00017129718967295347,10,0.006958012683112689,0.001349556274114468,0.0016428976073477421,2.669769821039084e-06
11,9.091002512224056e-05,7,0.016296398126237614,0.01107593133714051,0.004706576534412356,2.2143598041613293e-05
12,8.756647302331055e-06,5,0.019561781271382604,0.011820567853506006,0.0048622151029147215,2.3641059028140035e-05
13,0.00019772162332791753,5,0.017486584506243734,0.00858959673023519,0.0041447790605134045,1.714009962013895e-05
14,-0.0001771565687745218,10,0.01876832368471186,0.007005305134951212,0.0037430749751911764,1.3979225820042463e-05
15,-0.0005630210966924029,6,0.016113292529313598,0.006741982599907566,0.0036720519059260494,1.3166972444494416e-05
16,-0.00023568932459123326,5,0.020416274057028023,0.011096157383599634,0.004710871975250364,2.2136765309472993e-05
17,-0.0001987019940125816,7,0.020568862054464704,0.012927640995018419,0.005084808943317029,2.581579950761226e-05
18,3.35979732850229e-05,8,0.018432630090351156,0.007418058012551557,0.003851767909039058,1.4834987201294253e-05
19,-2.8047577679396697e-05,9,0.019134534878559893,0.009111841538090698,0.00426892059848639,1.822289640956771e-05
