Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.0005935997313787138,10,0.03698733057865166,0.029766858855825362,0.007715809595347122,5.9181357070557836e-05
2,0.0008677660376718747,12,0.02316285801088829,0.01638326663024437,0.005724205906541862,3.2013515364352e-05
3,-0.00025015466674823035,8,0.05676273504644563,0.07109680081843016,0.011924495865103074,0.00014213102427956437
4,0.0013622732197646733,20,0.024139421194483056,0.016840004327133427,0.0058034479970330444,3.182422032897884e-05
5,-0.00014840899005745127,10,0.013916025366225377,0.0045610052031909145,0.003020266611804632,9.099985178051957e-06
6,0.0012586964871046538,14,0.013885507766738043,0.005787642204914982,0.003402246964849842,9.990967563180368e-06
7,0.0015010062270341042,12,0.020629897253439375,0.011577014182938458,0.004811863294595651,2.0901008672281757e-05
8,0.0004043868070561595,11,0.04632571602177659,0.04526787598647475,0.00951502769165437,9.037222328322841e-05
9,0.0006513352221076852,9,0.04931644077153556,0.07060683465753093,0.011883335782307165,0.0001407894317435038
10,-5.026439010617745e-05,8,0.023315446008324976,0.017355668402245582,0.005891632779161576,3.470881029557842e-05
11,0.0013654470501113561,15,0.020111098062154657,0.0060782648347576145,0.0034866215265662586,1.0292084022857423e-05
12,0.001886687649355061,11,0.02847292032168482,0.01338863366672326,0.005174675577603539,2.3217677047217598e-05
13,0.0004854415512945249,23,0.03515627460941148,0.01742998771893929,0.005904233687607442,3.4624321938155346e-05
14,0.0007018723668587146,13,0.06747441246650068,0.09663938037108842,0.013902473187968278,0.00019278613592281697
15,0.00024246042417635328,11,0.05517581987310413,0.09040459699426863,0.013446530927660757,0.0001807504069312455
16,0.0012505177704420474,13,0.02453614998781843,0.009846629064633846,0.004437708657547011,1.812946343507634e-05
17,0.001052946831361032,8,0.03039552908938701,0.018998248233502255,0.006164129822367834,3.688779943733127e-05
18,0.000814055062574163,10,0.05017093355718097,0.053707143600233306,0.010364086414174026,0.00010675160155556398
19,0.019058025352894605,10,0.5971989043676851,6.948270216611711,0.11788358848127851,0.013533332102871847
