Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0005076583637213057,8,0.01736451410829439,0.007382266596042588,0.0038424644685520746,1.4506816177828979e-05
2,0.0001626874191164557,6,0.01858521808778784,0.009882467679359078,0.0044457772502362455,1.9738468162379377e-05
3,0.0009023119602915395,9,0.017059338113421023,0.005930146990792081,0.003443877753577232,1.1046127107899e-05
4,0.00044888146710869606,8,0.014678965353408787,0.003954315622529557,0.0028122288749422787,7.707136673545461e-06
5,0.00011349304874286969,4,0.016357433325212285,0.007823680342516019,0.003955674491794293,1.5634480012919085e-05
6,-6.4546626666251e-05,4,0.01971436926881929,0.012553286825337335,0.005010646031269288,2.5102407383660678e-05
7,-5.813793077391005e-05,8,0.01770020770265509,0.009745218501178788,0.004414797504116987,1.94870569833629e-05
8,0.0009204394143870173,5,0.018280042092914478,0.005947412454877406,0.0034488874887062945,1.1047616194197692e-05
9,0.000867155685682128,11,0.014282236560073415,0.005432510445153863,0.003296213113605934,1.0113061907096887e-05
10,0.000542692567932768,6,0.011169441412365106,0.003651050034503852,0.0027022398244803706,7.007584845718241e-06
11,-0.0002626058473390638,9,0.017974866098041116,0.01002001522088351,0.004476609257213211,1.9971068610710347e-05
12,0.0003385298273624878,9,0.018157971694965132,0.008536579101363375,0.004131967836603614,1.6958555758712677e-05
13,0.0006239304177680573,9,0.016998302914446352,0.006469984930973361,0.003597216960644259,1.25506806957305e-05
14,0.0019242242967244852,5,0.0380249289612211,0.02749858457415987,0.0074160076286584106,5.1294530004214894e-05
15,0.000974394530280628,13,0.03622439059146825,0.019785755177427276,0.0062905890308344375,3.8622065654213745e-05
16,0.0004761031658514,13,0.016204845327775608,0.008105479897702737,0.004026283620835159,1.5984285570871747e-05
17,0.0007716355992867653,11,0.01422120136109874,0.005861267004216143,0.0034238186296052958,1.1127112510345642e-05
18,0.0012238453884901152,7,0.02871706111758351,0.014621974512114898,0.005407767471353572,2.7746151489301275e-05
19,0.0010238940766490877,9,0.015289317343155515,0.00728598075741303,0.0038173238682126594,1.3523602434628974e-05
