Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.007385718743678243,17,0.04531863523869449,0.06813337831633172,0.011673335283142666,8.171791527194332e-05
2,-0.004103245742820345,9,0.03491213381351279,0.039092206790129466,0.008842195065720895,6.134778795428565e-05
3,-0.005064305985875541,11,0.038574245751993155,0.04031204330293509,0.008979091635898934,5.4976891487295345e-05
4,-0.002621616287710164,3,0.02679445234988132,0.021513331326763453,0.006559471217524085,3.6153790693539686e-05
5,-0.0019111055364459991,7,0.00988770223389698,0.004032718367123651,0.0028399712558839925,4.413112362812751e-06
6,-0.0009939296014535922,7,0.025665301168849873,0.021242226112978643,0.0065180098362887795,4.149655617331159e-05
7,-0.0024623754535852424,7,0.037384059371987036,0.058116053538632355,0.010781099530069496,0.00011016881420284557
8,-0.001863803257240627,7,0.03793337616275909,0.06701507382658062,0.011577139009840092,0.00013055638507146044
9,2.1268863092139157e-05,8,0.05029300395513031,0.07917836284920646,0.012583986876122086,0.00015835627333387565
10,-0.0011933315965038478,11,0.01739503170778172,0.007991235534256265,0.003997808283111201,1.4558430769298111e-05
11,0.00019235052581814682,7,0.02310182281191362,0.0205439582409256,0.00640998568499581,4.105091775706869e-05
12,-0.000465425813531901,11,0.039337185739176564,0.05433254930070489,0.01042425530200646,0.00010844847741350795
13,-0.0010957973485423212,9,0.03710940097660101,0.05333418891625295,0.010328038431014184,0.00010546760600343351
14,0.0005398239135809582,10,0.06356815973212163,0.12486484477366844,0.01580283802192938,0.000249438279689663
15,0.0016205131466265135,7,0.055816689462338184,0.08765216219063754,0.013240253939455809,0.00017267826152288573
16,0.0016702568337908716,7,0.026031512362697913,0.02431420766221352,0.006973407726816714,4.5838657433601933e-05
17,0.004709992848326496,9,0.031982444262728504,0.04815237339882025,0.00981349819369426,7.412071416635377e-05
18,0.0008139329921762131,4,0.05398563349309802,0.0863745150587218,0.013143402531971833,0.0001720865432016907
19,0.0029847108789094233,7,0.02954103630374159,0.03138302106367194,0.007922502264268775,5.385754309666362e-05
