Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0009887988372386512,8,0.03057863468631103,0.022166713382241868,0.0066583351345876046,4.335570362395923e-05
2,7.595640137344578e-05,19,0.014953623748794817,0.0041060503568583,0.0028656763100037307,8.206331338806997e-06
3,0.0005987839157904922,12,0.01852418288881317,0.010742993041679237,0.004635297841925423,2.1127443905549075e-05
4,0.001121733500605488,8,0.024566667587305767,0.020171217783996977,0.006351569535791445,3.9084149521613305e-05
5,0.00046859583637751546,8,0.014831553350845468,0.007396611442325454,0.003846195897851656,1.4573640826780562e-05
6,-9.298902938844833e-05,9,0.014495859756484767,0.005172229017761995,0.003216280155011996,1.0335811075937385e-05
7,-0.0005826744307622473,12,0.020233168460104003,0.006862649790725397,0.003704767142675879,1.3385790089186685e-05
8,0.0002766401356021697,10,0.010589607022105714,0.002812155422150069,0.0023715629538977323,5.547781079674151e-06
9,0.000428190534656282,13,0.010833747818004405,0.002693939602798756,0.0023211805629027465,5.204532071628278e-06
10,0.00017507756450831424,12,0.009918219833384315,0.002106543160280553,0.0020525804053827235,4.182434166966944e-06
11,-9.597975413820736e-05,20,0.014190683761611405,0.00470134491467801,0.0030663805747747656,9.393477716151591e-06
12,0.00012911805968038564,14,0.013549814172377342,0.0029236517655769623,0.0024181198339110334,5.830632057818297e-06
13,0.0004696944699590594,14,0.013610849371352016,0.004252311923188851,0.002916268822721544,8.28401095126758e-06
14,0.00035067583195844777,8,0.026580829153469966,0.02832277853747906,0.00752632427383767,5.652258353583837e-05
15,0.00035207964153486537,5,0.030395529089387013,0.03475651667840652,0.008337447652418157,6.938907328282972e-05
16,0.00017574895169703575,12,0.018432630090351156,0.011355700812841155,0.004765648080343565,2.2680513931659704e-05
17,0.00045968469732721325,11,0.017883313299579102,0.010125706406496375,0.004500156976483459,2.004010279203594e-05
18,0.0002921430761417369,5,0.025573748370387867,0.02476345332592018,0.00703753555243882,4.944155907490281e-05
19,0.0005378097520147942,8,0.021575942837546803,0.016247699399778354,0.005700473559236698,3.22061594701945e-05
