Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,6.857114229751033e-05,7,0.01641846852418696,0.00493978215568109,0.0031431774228258547,9.874862309806192e-06
2,-1.9014368231144996e-05,7,0.019317640475483913,0.008309992903166525,0.00407676168132662,1.661962426013382e-05
3,-5.496410042722732e-05,8,0.014038095764174724,0.005889083517299258,0.0034319334251407783,1.1775145982262743e-05
4,0.0002630903214297923,8,0.008911139050302216,0.0022774579974547083,0.0021342249166639905,4.485699477679385e-06
5,4.8490561834843126e-05,7,0.011016853414928425,0.003098256737736849,0.00248927971017194,6.194162140886639e-06
6,0.00012277039898701958,11,0.01626588052675028,0.0074771971009250345,0.003867091180958896,1.4939321630982637e-05
7,-0.00017807209675914205,15,0.02310182281191362,0.012490408188265273,0.004998081269500382,2.4949106704886346e-05
8,-0.0001608601706482844,11,0.02075196765138872,0.007826597985407966,0.003956412007212588,1.562731997631494e-05
9,-0.0003630697848513754,4,0.013610849371352015,0.007113683540587519,0.003771918223023272,1.4095547412503017e-05
10,-0.00026114100256367155,6,0.007446294274910071,0.0019578751190191274,0.0019788254693222074,3.847555614818295e-06
11,-2.107618115160581e-06,10,0.01434327175904809,0.0049091144766468964,0.0031334053285991892,9.818224511239672e-06
12,-0.0002698690360170499,11,0.022949234814476936,0.010067668773476812,0.0044872416412483985,2.0062508250352858e-05
13,-0.0002613241081605957,13,0.02380372760012236,0.009431487413552684,0.004343152636864765,1.879468453759944e-05
14,-0.0004365561644168808,7,0.023712174801660345,0.010797669966107258,0.004647078644935388,2.1404758647524142e-05
15,-0.0007404504201117766,6,0.023834245199609694,0.011212530597293081,0.004735510658269724,2.1876794369942457e-05
16,-0.0003586752505251986,11,0.020843520449850734,0.010303916073337957,0.004539585019214412,2.0479184211336606e-05
17,-0.00021676841290908452,9,0.025634783569362538,0.012526190503930966,0.005005235359886878,2.5005392463026804e-05
18,-0.0006640953861944609,9,0.02243043562319222,0.010147400055050288,0.004504975039897621,1.985377742813581e-05
19,-0.0004977744689884776,13,0.023132340411400956,0.011052255718223481,0.0047015435163834185,2.18567320144702e-05
