Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.003681976991996086,17,0.09298712563791386,0.20865147452347088,0.020427994249239002,0.0004037459944773533
2,0.0020111384200644186,12,0.04983523996282027,0.06023943880735732,0.010976287059598735,0.00011643419987005543
3,-0.0008537317494087686,33,0.051269567138725075,0.08357188541830926,0.012928409447283858,0.00016641491293666996
4,0.00037954548107346775,6,0.06442265251776705,0.09396675160635373,0.013708884098011314,0.00018778944844050419
5,0.0002571088719302744,15,0.023681657202173013,0.012542038074337384,0.005008400557930123,2.5017971176649504e-05
6,-0.00021908775047012208,10,0.03149416267093112,0.02913160050111511,0.0076330335386548785,5.8215201559824154e-05
7,-0.0014380827443922853,12,0.05889896701055916,0.09835471184625305,0.014025313675369478,0.00019464134171278728
8,-0.00041617040795934024,17,0.04653933921818794,0.06009958244790739,0.010963537973474383,0.00012002596708735375
9,-7.52888216857932e-05,26,0.06234745575262818,0.10562220488101023,0.014534249542443547,0.00021123874135534963
10,-5.301097406003841e-05,22,0.038452175354043806,0.051282309910690674,0.010127419208336413,0.00010256180965801057
11,-0.0012832974797925161,15,0.0475159024017827,0.06781851698940915,0.011646331352783085,0.00013399018155717647
12,-0.0020545992892354544,19,0.06134037496954607,0.10910282607005825,0.014771785678790377,0.00021398427390078968
13,-0.0010972621933177126,15,0.05627445345464824,0.09024788036719011,0.013434871072488199,0.00017929177641349585
14,0.0010296924205516814,10,0.06774907086188671,0.11910322468197503,0.015433938232478127,0.00023714618288300847
15,0.0016079398956377312,20,0.07699590350654963,0.14870611656132912,0.01724564388831737,0.00029482676241467484
16,-0.0011368130022533008,13,0.052001989526421155,0.07923088352127568,0.012588159795718807,0.00015716942324045917
17,-0.0008143640460701049,7,0.06427006452033038,0.11071872905073793,0.014880774781625984,0.0002207742693019442
18,0.0008190599488900858,12,0.07305913317268323,0.11038474672744868,0.01485831395061019,0.0002200986342550215
19,-0.0005929283441899926,9,0.06076054057928669,0.11198521444675276,0.01496564161315864,0.0002236188648721616
