mean,std,rms,skewness,kurtosis,fft_mean,fft_std,entropy,num_peaks,class
-0.0031821871465323535,0.02256920731940139,0.022792442476875466,-0.2707926622926606,-0.708234505469064,0.13729996872090636,0.4908120165807645,-347.74045798842667,52,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.0016353421229605351,0.03618312758580891,0.03622006440841947,-0.06709202984993834,-0.7773594827702177,0.19430843591197888,0.786251082421174,-211.40112575046177,49,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.002305225204020333,0.012648650727852663,0.012856999201853373,-1.1077285892395192,1.6458119683484043,0.07885681225814348,0.27646485743890314,-581.0521756010509,50,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.0034239053422128736,0.013065189639359962,0.01350638027396211,0.007710531301917065,-0.9659801821117289,0.08674339397607082,0.28928660123474187,-769.9003901906706,48,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.002748911539709557,0.01206339586501675,0.012372632478549242,0.1283861538134392,-1.0127620959714383,0.07172527693812955,0.26720123853151284,-940.1820863614656,45,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.001566252740483331,0.01573249162735703,0.01581026376920798,0.392994612479781,-1.110013679477706,0.09178967616120695,0.34140427000286044,-788.2688583680626,47,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.0037010200160392504,0.03180787015771135,0.03202246325829647,0.23951263445940946,-1.0378383855494464,0.22335597277687355,0.6803169746444448,-220.7029874314014,57,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.016673734613505544,0.03327169730024895,0.03721584699024068,0.060924579139592316,-1.2693087245854782,0.15898650835687828,0.8168432675617712,-266.0250722621165,52,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.02109072294256188,0.02914248293780748,0.035973641823150264,-0.030779323224653102,-1.5617687778091158,0.14122388970479635,0.7919010455775397,-356.57990327102016,46,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.0032113371873583527,0.009233324617550848,0.00977583602685628,0.14872689611845913,-0.7450102176458633,0.05565512956115444,0.21139061371196616,-1269.913784231073,44,Video_detected_Seizures_with_no_visual_change_over_EEG
9.96531641245455e-05,0.010068950692471428,0.010069443817835267,0.6702694909168877,-0.8688062486089376,0.06355341637505522,0.21600419594843362,-1423.9427918026395,51,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.009888400110326523,0.033160934230369414,0.034603872843553096,0.09511736914278347,-0.8914951355142673,0.29623046835914224,0.7148157227580539,-180.62513691769618,51,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.007782404303637821,0.03415651002598274,0.03503188538889022,-0.1258000458776858,-0.5888280209104262,0.21063009964291715,0.7544875466663349,-203.94901898136936,54,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.17770499585962066,0.20101258436507824,0.26830043724637404,-0.19499846252604577,-1.3248746776254603,1.198544577649123,5.8784396916771735,-18.709308115064786,28,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.0014960276421297897,0.010370573171502771,0.010477923773892873,-0.5877234827200086,-0.882181084612244,0.055335499483473875,0.22766516159190714,-1345.2345181337864,48,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.00438377454369754,0.00987772567028929,0.01080680080631926,0.7047354806024448,-0.6316867800587533,0.054084150290613045,0.23551725312824465,-1398.9486932998498,50,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.008946323790904476,0.02571337332016458,0.027225250721964994,-0.32674100024886465,-0.04110213025545173,0.15365221314732774,0.5890654766932585,-288.1219485118962,51,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.01599173722976481,0.02067077081226666,0.026134582942895824,-0.11354411214167075,-1.0639595864877862,0.10505267160371543,0.5748670707115451,-478.4180916506893,50,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.006535577557398522,0.027330170028019136,0.028100746747536917,-0.30151187606845076,-0.9494793543495819,0.1286915310259429,0.6150320916235201,-305.2059077977597,48,Video_detected_Seizures_with_no_visual_change_over_EEG
