mean,std,rms,skewness,kurtosis,fft_mean,fft_std,entropy,num_peaks,class
-0.00284222952754863,0.02670686371804058,0.026857677456199776,1.061897057655608,1.3101690463169762,0.12250320367332307,0.5879288938812272,-264.3611712156188,46,Video_detected_Seizures_with_no_visual_change_over_EEG
0.0013196013012905224,0.02104155631627463,0.02108289448356948,-0.2555930317129765,-0.5137524568070915,0.1115820848475799,0.4580323768509489,-377.6582830220535,53,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.0048734573723784366,0.023290846715204164,0.02379525430567041,0.6094188298096643,-0.43534429252259654,0.11018909744938717,0.5205433954427359,-382.6224598482573,46,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.001306930948719578,0.01095972349868413,0.01103737322338654,0.7127541482823465,-0.011076004992266686,0.05783632642069197,0.23993074663811695,-985.4233330602331,47,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.0006550300357017933,0.005557680100361377,0.005596148000689791,0.04174534434971577,-0.10302884300456228,0.03390877493772008,0.12045177958434328,-2118.0384347262293,49,Video_detected_Seizures_with_no_visual_change_over_EEG
0.00032452490763939135,0.005179575868105441,0.005189732419801486,0.08454440570124337,-0.10598525195626696,0.04043961361017949,0.10877177458159208,-2043.7795963421195,46,Video_detected_Seizures_with_no_visual_change_over_EEG
0.002263759766485853,0.02212175636384656,0.022237282048437168,-0.356687033011647,-0.2948744515732087,0.11640329846273137,0.48342386014538963,-382.8786837668206,51,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.002001421207100023,0.014300470275812638,0.014439845461694892,-0.22427671235243507,0.20614094505791236,0.14783691780371197,0.2870519364385368,-511.60012243911285,55,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.0014123632392395854,0.014008502467221294,0.01407952098949749,0.29062618864685136,-0.561449938463213,0.09698972922124277,0.2995153553199572,-600.957192094567,51,Video_detected_Seizures_with_no_visual_change_over_EEG
1.4285187419835754e-05,0.006413278557726642,0.006413294467399415,0.7664527832857807,-0.09904681310089458,0.03645469159980649,0.13869473105763958,-2013.1963211751972,50,Video_detected_Seizures_with_no_visual_change_over_EEG
0.00032357847774244325,0.002699670641991848,0.002718993307547997,0.24677662276031695,0.5368488690983018,0.027842734074041402,0.054048538023961507,-3909.3927232241094,49,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.0007239301321996074,0.0196702025373475,0.01968351957086381,-0.09612588988877255,1.4018522670514386,0.2115724812914063,0.38595019951865145,-234.42173905140123,54,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.0017220351015209729,0.03379479117058738,0.033838636425755714,0.47511272589156067,2.3226847256837884,0.3150978428264147,0.6879244195573964,-106.10404376890202,51,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.005047221901458091,0.008563325790817424,0.00994007029765067,0.04647757537967473,0.22783669151211994,0.08780781093772372,0.20418689257502184,-958.5301858982901,51,Video_detected_Seizures_with_no_visual_change_over_EEG
3.6999504946587604e-05,0.003552152732658919,0.0035523454223234715,-0.06491941166446794,0.6007725496664724,0.027285297888997813,0.0745995410097134,-3193.9361158466577,47,Video_detected_Seizures_with_no_visual_change_over_EEG
0.000217956901243046,0.003096468699699726,0.0031041300905438195,-0.3336827891709809,-0.02195331559005398,0.0281383800744707,0.06345111012657241,-3448.0621840776203,53,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.0006391300134330666,0.020977996833883232,0.02098773066190068,0.37494230528493205,1.6007549677436357,0.2311662740586645,0.4084171554992241,-252.75005670253884,52,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.0035569733857237634,0.008386314603375621,0.009109463886175648,-0.1856853450794648,0.5508215958546581,0.08399182275455853,0.18557084861889275,-949.38267737978,51,Video_detected_Seizures_with_no_visual_change_over_EEG
-0.0026995078990888714,0.008318157172280127,0.008745231937461611,-0.3985527339944094,0.21267165535700228,0.08595730915484241,0.1756441909738495,-1019.6189848737878,49,Video_detected_Seizures_with_no_visual_change_over_EEG
