mean,std,rms,skewness,kurtosis,zero_crossings,fft_mean,fft_std,entropy,num_peaks,class
0.0018047412664660696,0.016681421196255333,0.016778763487389714,-0.053068749786015945,-0.5155133798338349,0,0.12692191348538617,0.3530641300954959,-497.7422712409865,50,3
-0.0004142582699182209,0.020890727863667052,0.020894834782500447,0.34172018775051294,0.39720948826117075,0,0.1390738395687099,0.44604431107414877,-329.06915765258464,51,3
0.0029402678568242867,0.01994097429262646,0.020156577854612705,0.26387719700892137,-0.4730073819651648,0,0.15391449797449183,0.4236202812871356,-380.9205672042275,59,3
0.0010324544705564986,0.008508979036053622,0.008571387663020038,0.35221590345907755,-0.3097768614352474,0,0.07064904330638341,0.1781658101734977,-1201.0332057078317,54,3
0.0010513830684954586,0.007683960879292121,0.007755556791824213,0.20744453426289697,-0.6441449810937812,0,0.05405170091034179,0.1647808975709997,-1415.2120455628453,51,3
0.0008117470185882239,0.009914536466657865,0.009947711624834906,0.06928018904556667,-0.7315656716446122,0,0.06864605414718068,0.21158025081623305,-1020.6959093361353,52,3
7.656027463901483e-05,0.026565694831366223,0.026565805151527608,0.2763361759340092,-0.23840675340026252,0,0.2546975521719669,0.5366564623593697,-212.5958696505558,55,3
0.003809279788201942,0.023314859548800883,0.023623998143521674,-0.4516071819001169,-0.35371771766541693,0,0.21633585907710132,0.481918499561835,-288.0801254192778,56,3
0.0032075396597224027,0.03618936885906844,0.036331236272475025,0.10403776960086672,0.3306437571024943,0,0.3723527311826271,0.7220337998487609,-117.3199892405699,57,3
-0.0017466422788416204,0.011754085319969654,0.011883151137613422,0.045849233526733243,1.4698318527597687,0,0.1354294510981517,0.22861212622023122,-468.2207830533962,57,3
0.0004178428954784643,0.009019375787390262,0.009029049356353276,0.3080091946408783,0.3548418838219147,0,0.0894048043069002,0.181021123371215,-926.4576314077568,54,3
-0.0012588523099546208,0.04995379996608957,0.049969659196259966,0.15506629361499197,-0.4614501649105427,0,0.546908238015953,0.9743586604969805,-85.06000230016936,56,3
0.0025378458646419942,0.01958747300433687,0.019751196427768774,-0.029707172882033225,-0.1364995811134282,0,0.19642130466396712,0.3955673788853905,-338.5633153464614,53,3
0.0008692899563226631,0.015517689456347785,0.01554201888725563,-0.2965538644188326,-0.6361875926633735,0,0.12990600668020066,0.32233771882035306,-556.7745599531237,54,3
-0.002811375912908125,0.007985471628127315,0.008465907609187943,0.14886700438453632,-0.11781037695215968,0,0.07928261893715337,0.1719013151727446,-1125.7419073333322,53,3
0.0012120868649972297,0.007929097577102136,0.008021205829269424,0.156696979658879,-0.15085417701816617,0,0.07431419080294638,0.1632399231899359,-1141.2126928031282,55,3
-0.01160049179390546,0.019081992989822178,0.02233145463968012,0.09650950097648717,-0.3638830979668839,0,0.18530251610382192,0.46369161162095457,-379.5106887970417,56,3
0.0007966041402370564,0.009142406386380206,0.009177045967519636,0.00964106556999209,-0.3208636588891016,0,0.07832420667392224,0.18966919885391226,-997.9478504264815,53,3
-0.0011628843184040907,0.026305663395304078,0.026331354439242786,-0.267119520231531,-0.8735834473492332,0,0.11440471358881708,0.5775652991750596,-347.9548071743465,52,3
