Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.004202668274449017,9,0.11395271648571395,0.36691597020826583,0.027089332594520146,0.0007161695197914715
2,0.0012190236077711165,14,0.05386356309514866,0.07629250331272626,0.012352530373387167,0.0001510989880691492
3,0.0034867864256750815,7,0.10867317177440475,0.3569634753042187,0.026719411494425496,0.0007017692710301654
4,0.0006358322815681183,11,0.04162600570072679,0.04645167241687599,0.009638638121319421,9.249906214346784e-05
5,0.00019088568104275432,5,0.03909304494327787,0.044246714304851165,0.009407094589175892,8.845699126647516e-05
6,-0.002409152760079329,14,0.0686645988465068,0.1261187601441452,0.015881987290269767,0.0002464335032668926
7,0.0021742244717247432,12,0.06265263174750155,0.10269861976307249,0.014331686555536476,0.00020066998747269823
8,0.004203461732035687,7,0.10537727102977243,0.35000643998706926,0.026457756518158123,0.0006823437894414501
9,0.003519867503519353,10,0.11282356530468252,0.3074766691293581,0.024798252725922367,0.0006025638710163846
10,0.000715178040235193,10,0.05966190699774257,0.08297087066214909,0.012881837653234814,0.00016543026169506353
11,0.0001408368178835233,12,0.05676273504644562,0.07846917356415349,0.012527503627152018,0.00015691851211903542
12,0.003288299958609446,14,0.08584600735787717,0.2040939145616692,0.02020365880535846,0.00039737491250554745
13,0.004122162847001424,13,0.09500128720407808,0.26582554879936604,0.023057560530089304,0.0005146588710615332
14,0.004571381911455015,8,0.10314948626719687,0.3515680787776606,0.026516714682541676,0.000682238624974943
15,0.0019339288933614568,8,0.0878906865235287,0.21414220633194647,0.020695033526522563,0.00042454433169931467
16,0.0019306940278158,10,0.07440190755012603,0.15200706421107005,0.017436000929747054,0.00030028654899309646
17,0.003320709649264996,13,0.09429938241586934,0.28734998833601466,0.023972900881454238,0.0005636728640973077
18,0.00411294653195625,7,0.10833747818004406,0.3347876662137268,0.025876153740991985,0.0006526590032527226
19,0.0032784732915745233,8,0.10220344068308945,0.31771160335968984,0.025207602161240558,0.0006246748195958123
