Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.00030380460664696776,12,0.01727296130983238,0.0063030308731630465,0.0035505016189724646,1.2513764507306174e-05
2,-0.00034536957714872003,18,0.012878426983655943,0.0037868002829573033,0.002752017544623327,7.4543204210947205e-06
3,-0.00012002762253422828,8,0.023651139602685677,0.013207356795358541,0.005139524646377044,2.6400306960545864e-05
4,-9.305006458742282e-05,12,0.018859876483173867,0.007755891846181369,0.003938500183110665,1.5503125377843013e-05
5,-0.00014834795485847647,22,0.00878906865235287,0.0012539309642271078,0.001583623038621949,2.4858548127435236e-06
6,-7.168774494628755e-05,18,0.011138923812877769,0.0024501621147777295,0.00221366759689784,4.8951850967799745e-06
7,-0.00018918050297253247,10,0.01348877897340267,0.003871767190658046,0.002782720679715464,7.707745118611152e-06
8,1.4371885608001067e-05,58,0.05767826303106571,0.045627859540942346,0.009552785933008479,9.125551253078877e-05
9,-0.00011606033460087444,12,0.02059937965395204,0.008266393030161943,0.00406605288459507,1.651931605905622e-05
10,6.66790511292955e-05,14,0.018127454095477794,0.005020032078499144,0.0031686060274193585,1.0035618061138784e-05
11,-5.056956610105082e-05,28,0.011505135006725807,0.0023675964092209466,0.0021760498198437218,4.732635537426245e-06
12,-0.0001368733374512381,10,0.012542733389295242,0.00383650383676256,0.0027700194355861694,7.65427336302008e-06
13,-0.00016702472574472632,10,0.01651002132264897,0.006177145506857167,0.003514867140264954,1.2326393754704234e-05
14,-6.82087386047312e-05,16,0.021942154031394837,0.01014791869062469,0.004505090163498327,2.0291184949227333e-05
15,-4.825022854001318e-05,18,0.02108766124574942,0.00852907476235882,0.004130151271408547,1.7055821440163474e-05
16,-5.5513417217999293e-05,16,0.017059338113421023,0.005397369270689772,0.003285534742074651,1.0791656801888326e-05
17,1.2235653643887401e-05,14,0.016967785314959016,0.00608860243681131,0.003489585200797169,1.2177055162402526e-05
18,-2.7864472082472668e-05,10,0.02282716441652759,0.011027564639713846,0.004696288883728054,2.2054352850623258e-05
19,8.70648075868361e-05,12,0.02200318923036951,0.009921879592802677,0.004454633451318453,1.983617890488522e-05
