Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.00011441238422855854,9,0.05340579910283862,0.056112852034542034,0.010593663392287112,0.0001122126138754192
2,-0.0003439657675723027,15,0.05761722783209104,0.0642763942744637,0.011338112212750736,0.0001284344760996658
3,-0.00010757644194339505,17,0.020629897253439375,0.007931788269219702,0.003982910561190071,1.5852003847578204e-05
4,-0.00018509114464122922,6,0.032104514660677846,0.021609268246915465,0.006574080657691304,4.3184277762006326e-05
5,-0.00036557222800933666,14,0.04116824170841674,0.0316836532148404,0.007960358436005304,6.323366337578908e-05
6,-0.0002826253926027569,17,0.04858401838383948,0.048400174889026676,0.009838716876608115,9.672047266550948e-05
7,-0.000427950201361452,19,0.03811648175968311,0.030148271845047966,0.0077650849119694715,6.011340231525061e-05
8,5.361751854871566e-05,19,0.03341677143863331,0.024479061211255527,0.006997008105076845,4.895524758421573e-05
9,9.93328825807454e-05,19,0.02932741310733024,0.01742270643631342,0.0059030003280219154,3.483554585106503e-05
10,3.2634793946106356e-06,18,0.01763917250368041,0.006626777491959543,0.0036405432264868228,1.3253544333621327e-05
11,-0.0004656699543277998,21,0.032867454647861255,0.024947628595533827,0.007063657493895613,4.967840868470399e-05
12,-0.00018014729352428094,20,0.04290774487919492,0.034555620774726445,0.008313317120707767,6.907878850208877e-05
13,-0.00018509114464122938,19,0.038391140155069135,0.03223194840473827,0.008028941201022493,6.442963807765194e-05
14,0.00011111267598285718,16,0.036376978588904936,0.02653316048631065,0.007284663408327203,5.3053974945857236e-05
15,-1.4362309264392692e-06,18,0.030548117086823694,0.01955974759572493,0.006254557953320911,3.911949312869058e-05
16,-0.00019680990284436667,19,0.04318240327458094,0.03740089948596635,0.008648803326006014,7.47630648340751e-05
17,-1.5657432287538074e-05,17,0.04345706166996697,0.03858353567196743,0.00878447900241869,7.716682618874902e-05
18,1.6765642212691611e-06,17,0.03723147137455035,0.0321943847396711,0.008024261304278557,6.43887666684746e-05
19,-0.0002885458069032996,17,0.042083769693036836,0.03845144590553379,0.008769429389137447,7.681963312838611e-05
