Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.008229831737996896,4,0.08871466170968678,0.40499159156983633,0.02846020349786123,0.0007422530527039317
2,0.0037773750079934986,6,0.14431772797561362,0.5988438055762313,0.03460762359874573,0.0011834190492014485
3,0.007620334241035815,6,0.09844977594614707,0.3671960991910544,0.027099671554875138,0.0006763227044370059
4,0.005380098297869429,10,0.057708780630553055,0.14487482356314751,0.0170220341653486,0.00026080418943155747
5,0.0028262635023711723,4,0.04412844885868837,0.06554591706248905,0.011449534231792057,0.00012310406874014275
6,0.00214987142733385,10,0.09170538645944576,0.20548892442219005,0.020272588607387565,0.0004063559016903137
7,0.003433502696970192,6,0.1732484122896085,0.7377246882772375,0.038411578678238086,0.0014636604357843733
8,0.006018648549542455,6,0.13214120578016642,0.5314665365879506,0.03260265438849882,0.0010267089428129918
9,0.005378694488293008,4,0.12316903153088951,0.4536582412427111,0.030121694548703965,0.0008783861280870286
10,0.0018363336102009563,10,0.05764774543157838,0.07829442122581419,0.012513546357912627,0.00015321672132367466
11,0.0020386042596030212,8,0.0723572283844745,0.2067285140545342,0.02033364276535487,0.0004093011207817968
12,0.004361848073374963,7,0.13235482897657777,0.4598352689563305,0.030326070268214128,0.0009006448192974561
13,0.005118318329467056,12,0.14895640309768876,0.5833928293948465,0.0341582443751094,0.0011405884762679347
14,0.005779756780755584,4,0.1337891561524826,0.4971168667073037,0.03153147210985569,0.0009608281449699173
15,0.003319427910086527,6,0.10525520063182309,0.2625356962318481,0.02291443633310006,0.0005140527908134348
16,0.0026836852775663366,7,0.08340459939889025,0.2137387414901909,0.020675528602199796,0.0004202753163113555
17,0.0034169621580480546,8,0.14163217922072802,0.49017128985046404,0.03131042286046179,0.0009686669493113956
18,0.005379487945879682,8,0.12890634023450875,0.4446166618068722,0.029820015486477273,0.0008602944330538795
19,0.003545807463083588,4,0.12789925945142666,0.45160609549505715,0.03005348883224898,0.0008906394404248552
