Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0015709525650590796,8,0.1181946628144537,0.4315479604667736,0.029378494191049806,0.0008606280289718815
2,-0.001323092429524002,7,0.07650762191475224,0.16451395822587184,0.01813912667279612,0.00032727734287467993
3,0.0015524588997697527,6,0.11837776841137772,0.5691967273446727,0.033740086761734116,0.001135983326053871
4,0.00016897404461084742,7,0.0532226935059146,0.08503549133406652,0.013041126587382434,0.0001700424304403809
5,0.000104459839294618,10,0.03555300340274685,0.027859553816301442,0.007464523268943763,5.570819577457742e-05
6,-0.0015802947580032733,5,0.0729370627747339,0.2298731566510841,0.02144169567226828,0.0004572489817799956
7,-0.0006259483868352907,7,0.06152348056647009,0.12644282014651645,0.01590237844767357,0.0002524938289100512
8,0.0004584639933477188,4,0.11059578054210695,0.4058454617952417,0.028490189953569695,0.0008114807343572872
9,6.313900958876361e-05,6,0.13961801765456383,0.6522625803017199,0.036118210927500824,0.001304521174068908
10,0.0013312673386855392,5,0.09692389597178026,0.3037357581134036,0.02464693725854811,0.0006056992434997561
11,-0.0013415250596143533,8,0.07611089312141686,0.15050406815891174,0.017349586056094348,0.00029920844683225015
12,-0.0004237387726321999,14,0.0899048480896929,0.18407316315236683,0.019187139607162233,0.0003679667717573018
13,5.801205287489175e-05,14,0.09030157688302828,0.19930643769462067,0.01996529176819716,0.00039860950999096256
14,-0.00040457372015415195,6,0.1424561544068861,0.5049756511586686,0.03177973099819029,0.001009787622422298
15,-0.0001658650569642073,4,0.13928232406020313,0.6139092547092656,0.03504024128653413,0.0012277909982014096
16,-0.0008718592035042456,6,0.09588629758921083,0.2269376754502816,0.02130435051581163,0.0004531152124298281
17,-0.0004582236600528895,8,0.10943611176158816,0.2771861357653834,0.023545111414702773,0.0005541623026081346
18,0.00020840278314848514,8,0.13958750005507647,0.4906105537726665,0.03132444903817676,0.0009811776758253089
19,-0.00023416344461686613,6,0.12722787226270527,0.3747365037480024,0.027376504661771647,0.00074941817497721
