Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.003000396925045914,13,0.090728823275851,0.2145091261265925,0.020712755786065382,0.00042001587054536007
2,0.0004016402231022994,15,0.0821838954193968,0.1361758218354785,0.016503079823807342,0.00027219032880214334
3,0.002543914671914337,13,0.06466679331366575,0.10609682023645928,0.014566867901951969,0.0002057221386149375
4,-0.0024766576901453165,11,0.04025271372379665,0.039389780206027764,0.008875785058914818,7.264572709789961e-05
5,0.0005047897093694959,11,0.03747561217044905,0.02818341228463746,0.007507784264966257,5.6112011918589583e-05
6,-0.0003995077986392548,9,0.04006960812687264,0.04761199842334539,0.009758278375138249,9.506439036551721e-05
7,-0.0004959434130192375,19,0.04855350078435214,0.06480831224347314,0.011384929709354655,0.0001293706646180291
8,0.0009214770127695868,15,0.04150393530277745,0.05784953692794559,0.010756350396667598,0.00011484995397082841
9,0.0011491993401440905,17,0.04046633692020801,0.06097338176794238,0.011042950852733375,0.00012062610441249714
10,0.0011683643926221378,13,0.05072025034795302,0.05283984200388848,0.010280062451550427,0.00010431460865382967
11,-5.606273400877137e-05,15,0.03497316901248746,0.025294504708413865,0.007112595125327164,5.058586638668319e-05
12,7.162290224624401e-05,23,0.04196169929508749,0.03784789747049522,0.00870033303621134,7.569066510086425e-05
13,0.00012466249015523467,29,0.04519656484074514,0.04847203688764701,0.00984601816854377,9.692853303884233e-05
14,6.09417424256764e-05,14,0.07635503391731556,0.11653164375280992,0.015266410432895476,0.00023305957360964996
15,0.001643950663032788,12,0.05883793181158449,0.08963372661077873,0.013389079625633626,0.00017656487943907152
16,-0.000177156568774522,18,0.03463747541812676,0.023639956600162482,0.006876039063321627,4.7248528750465e-05
17,0.0007396531550240371,19,0.0515442255341111,0.04316169913570056,0.009291038600253532,8.577631148166412e-05
18,-9.079176222536034e-05,16,0.07498174194038543,0.10494519421255097,0.01448759429391581,0.000209882145281014
19,0.0006164230882941724,13,0.04733279680485869,0.04955347584856154,0.009955247445298538,9.872697427334096e-05
