Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.00025839441860981137,31,0.01647950372316163,0.0044879198717958195,0.0029959705845671513,8.909072068022938e-06
2,-6.5021524413371445e-06,15,0.015350352542130187,0.0035135896239010538,0.00265088272992264,7.027136969815738e-06
3,-0.0019988741525715785,13,0.08200078982247279,0.12709850017345722,0.015943556703161138,0.0002502015024690957
4,-0.000590364865833056,12,0.05560306626592684,0.053796375986285665,0.010372692609567264,0.00010724422129776126
5,0.00013027772846090435,16,0.055206337472591474,0.046425544139827565,0.009635926954873367,9.283411599312218e-05
6,0.0004013350471074262,16,0.04498294164433379,0.047168582951443855,0.009712732154388266,9.417609608285099e-05
7,7.589536617447123e-05,14,0.07589726992500552,0.10437087870738876,0.014447898027560186,0.00020873599730817074
8,-0.002777988467483276,13,0.12521371069654105,0.32188781874390904,0.025372734135047766,0.0006360584175623479
9,-0.002901767851003912,11,0.13369760335402056,0.32537603176208807,0.025509842483327414,0.0006423318068630564
10,-0.0018967012294879766,27,0.10839851337901873,0.1923676843887695,0.019614672283205216,0.0003811378932235978
11,0.0004919723175848149,12,0.09811408235178638,0.15763501774145233,0.017755845107538665,0.0003150279987216349
12,-0.0008380457032722779,26,0.09542853359690079,0.17057719851276612,0.018470365373363145,0.0003404520764247591
13,-0.0016618988190324107,17,0.11358650529186592,0.2605847216609967,0.0228291358426462,0.0005184075356372921
14,-0.0033544048866000846,12,0.14227304880996208,0.40851996895352655,0.02858391047262521,0.0008057879057638067
15,-0.0023884007924279394,18,0.12228402114575679,0.3105636280217483,0.02492242476252053,0.0006154227976982261
16,-0.0006434044537420472,19,0.10519416543284842,0.18282660094445274,0.019122060607813834,0.0003652392325978104
17,-0.0015065032024428942,20,0.11120613253185369,0.25468845318784894,0.022569379840299067,0.0005071073544767273
18,-0.002963291331570381,15,0.13562021212172276,0.43136356855974445,0.029372217095743537,0.0008539460416037288
19,-0.002162997802614473,20,0.1243287003114083,0.3286036811358209,0.025636055903193098,0.0006525288027775266
