Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.00789747837105854,34,0.053851861136341425,0.06316927317690335,0.011240042097510432,6.396838173246924e-05
2,0.027794652666555213,24,0.1373269780471554,0.8812589855040693,0.041982353090413344,0.000989975254153694
3,0.006145068773869616,19,0.03908755474395257,0.061170535873437515,0.011060789833772046,8.457920151128761e-05
4,0.0022393418751445932,48,0.037573266908835765,0.022790454157372003,0.00675136344116831,4.05662562809679e-05
5,0.0020025451149282025,34,0.02659468010423891,0.014802406197659972,0.005441030453445371,2.559462545799714e-05
6,0.0017786198013103047,52,0.05697507979626985,0.04137899510998642,0.009097141870937972,7.959450182235975e-05
7,0.0007657505255965509,33,0.07940546835393755,0.12718035113690562,0.015948689672628632,0.0002537743284063599
8,0.004964870692375456,63,0.08640904959135277,0.12325576313713729,0.015700685535169304,0.00022186158528226583
9,0.006088661552011516,44,0.04448220515655619,0.05452064264400744,0.010442283528424943,7.196948579307161e-05
10,0.0021473488891612467,31,0.0230928894855313,0.01192389056326493,0.00488341899968965,1.9236673874747822e-05
11,0.0006008824375482086,33,0.024228605361868903,0.009509050268774705,0.004360974723333009,1.8657040833795537e-05
12,0.001893137818841013,67,0.1131930156749813,0.15672999633556584,0.01770480140162921,0.0003098760218700056
13,0.005821200463134011,74,0.12824125103645453,0.3360552313847786,0.02592509330300582,0.0006382240879375657
14,0.006429565600892186,35,0.08044654124058034,0.11116999767045109,0.014911069557241767,0.00018100068152472607
15,0.0022895026596828376,31,0.02063217175346649,0.012286459064556518,0.004957107839165195,1.9331095700418247e-05
16,0.0004581608090884496,31,0.01892859793896008,0.007415653368283437,0.003851143562186026,1.4621395409582294e-05
17,0.007050045041331298,76,0.11839838010819531,0.19572595692594724,0.019785143766268026,0.0003417487787670945
18,0.004644030957310082,19,0.09208762897304079,0.19238493837284715,0.019615551910300517,0.00036320285321324
19,0.001535387317794668,65,0.06407330402337988,0.05791330315035771,0.01076227700353022,0.0001134691920850707
