Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.011142407915734466,20,0.11148944186047488,0.2853411529261942,0.02388895782265079,0.00044652905169176635
2,0.005653682371374214,46,0.13562340423264901,0.25947241863832543,0.02278036078021265,0.0004869807129202634
3,0.007955399880751758,31,0.07978404031271674,0.1516067121490604,0.017413024559166074,0.00023992503703545572
4,0.0010686080926199117,26,0.04419827618747178,0.041038375335312786,0.009059621993804464,8.093482741501279e-05
5,-0.0003146938447592906,21,0.046469707940147,0.03939717257255072,0.008876617888875326,7.869531292917207e-05
6,-0.0008819839249899242,45,0.052432216290919424,0.04789683547201466,0.009787424122006224,9.501577530008871e-05
7,-0.0033356980758173192,59,0.08356975990050876,0.12619689361450676,0.01588690615661254,0.00024126690557600214
8,-0.002171021444633105,53,0.0708875992814055,0.10248454325381691,0.01431674147659424,0.000200255752394577
9,-0.002586693455372669,9,0.07618760670431432,0.17490986006405546,0.018703468131020806,0.00034312873709604305
10,-0.0030000940343595573,15,0.026689323093933712,0.01900055232747417,0.006164503601665615,2.900054043994853e-05
11,-0.0012999273674821627,49,0.0233768184546157,0.010960573921217538,0.004682002546179901,2.0231336681705966e-05
12,-0.008817987896878326,83,0.17385917206934837,0.45506632956040494,0.030168404981384248,0.0008323757485713172
13,0.01117080081264291,1,0.09757692237533923,0.22556282202347333,0.021239718549146237,0.0003263388532512032
14,-0.024109645027846616,13,0.10013228309709883,0.5708258297580637,0.03378833614601535,0.0005603766761473583
15,-0.013515876619348832,1,0.05328400319817263,0.17173967800551715,0.018533196054945144,0.00016080043522157395
16,-0.0021498214149414706,38,0.021200029691635293,0.00914211771376678,0.004276006948957586,1.3662503311392617e-05
17,-0.01424652049979269,50,0.09322334484937839,0.24671481136833648,0.022213275821829453,0.00029046627638565966
18,-0.0013419488549066543,45,0.05792150969321785,0.06956041761289171,0.011794949564359461,0.00013732000849659814
19,0.0007176718868315923,79,0.05271614526000383,0.04243717300028864,0.009212727392068935,8.435929306342887e-05
