Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.0031821871465323535,16,0.10278228680855324,0.25974771703083854,0.022792442476875466,0.0005093691190261214
2,-0.0016353421229605351,15,0.142248413511285,0.6559465328750275,0.03622006440841947,0.001309218721890926
3,-0.002305225204020333,16,0.07599832072492474,0.08265121423822915,0.012856999201853373,0.0001599883652352077
4,-0.0034239053422128736,14,0.05621793587871145,0.09121115405243639,0.01350638027396211,0.0001706991803124389
5,-0.002748911539709557,12,0.0479839957752638,0.07654101722462578,0.012372632478549242,0.00014552551979610324
6,-0.001566252740483331,16,0.054987577012679034,0.12498222022596528,0.01581026376920798,0.00024751129280485904
7,-0.0037010200160392504,37,0.1425323424803694,0.5127190765644738,0.03202246325829647,0.0010117406039698244
8,-0.016673734613505544,11,0.12237338567537694,0.692509633600503,0.03721584699024068,0.0011070058412393931
9,-0.02109072294256188,8,0.09994299711770924,0.647051453010153,0.035973641823150264,0.0008492843117804001
10,-0.0032113371873583527,13,0.038330410826394164,0.04778348501199059,0.00977583602685628,8.525428349307051e-05
11,9.96531641245455e-05,12,0.035491121135550155,0.050696849400270444,0.010069443817835267,0.00010138376804742086
12,-0.009888400110326523,31,0.16430023011017353,0.5987140078863958,0.034603872843553096,0.001099647559030886
13,-0.007782404303637821,26,0.14385734433609662,0.61361649695017,0.03503188538889022,0.0011666671771550594
14,-0.17770499585962066,1,0.5858401062108145,35.992562313297746,0.26830043724637404,0.04040605907312769
15,-0.0014960276421297897,11,0.036910765980972156,0.05489344330575474,0.010477923773892873,0.00010754878790549305
16,-0.00438377454369754,10,0.036626837011887764,0.058393471833731295,0.01080680080631926,9.756946441749201e-05
17,-0.008946323790904476,22,0.12142695577842892,0.37060713843692766,0.027225250721964994,0.0006611775675021517
18,-0.01599173722976481,11,0.07817510948790515,0.3415082127995506,0.026134582942895824,0.0004272807659732554
19,-0.006535577557398522,8,0.10893408113871528,0.3948259838846033,0.028100746747536917,0.0007469381937604355
