Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.00284222952754863,24,0.13183768464485696,0.36066741917063083,0.026857677456199776,0.0007132565696539923
2,0.0013196013012905224,24,0.09672513546808602,0.22224421990266224,0.02108289448356948,0.00044274709221095687
3,-0.0048734573723784366,13,0.09577870557113802,0.28310706373576316,0.02379525430567041,0.0005424635407111366
4,-0.001306930948719578,12,0.04760542381648461,0.06091180383616509,0.01103737322338654,0.00012011553916760912
5,-0.0006550300357017933,33,0.026500037114544114,0.01565843622281217,0.005596148000689791,3.088780809795285e-05
6,0.00032452490763939135,34,0.027257181032102513,0.013466661294569294,0.005189732419801486,2.6828006173460236e-05
7,0.002263759766485853,26,0.09483227567419,0.24724835645087298,0.022237282048437168,0.0004893721046213858
8,-0.002001421207100023,77,0.08025725526119076,0.10425456847881528,0.014439845461694892,0.0002045034501094008
9,-0.0014123632392395854,21,0.0699411693844575,0.0991164556468502,0.01407952098949749,0.00019623814137414508
10,1.4285187419835754e-05,16,0.02725718103210252,0.020565172962787974,0.006413294467399415,4.1130141858996325e-05
11,0.00032357847774244325,45,0.01665716618628487,0.003696462303245398,0.002718993307547997,7.288221575232678e-06
12,-0.0007239301321996074,65,0.15370021526435584,0.19372047134828932,0.01968351957086381,0.00038691686786027204
13,-0.0017220351015209729,50,0.27238252434163557,0.5725266575772407,0.033838636425755714,0.001142087910263611
14,-0.005047221901458091,52,0.05044471350732862,0.049402498761118546,0.00994007029765067,7.333054859967886e-05
15,3.6999504946587604e-05,32,0.019307169897739285,0.006309578999751261,0.0035523454223234715,1.2617789036136226e-05
16,0.000217956901243046,39,0.01826609701109648,0.00481781180950979,0.0031041300905438195,9.58811840822011e-06
17,-0.0006391300134330666,74,0.142721628459759,0.22024241916824297,0.02098773066190068,0.0004400763511624149
18,-0.0035569733857237634,52,0.05129650041458182,0.04149116614676918,0.009109463886175648,7.033027262679119e-05
19,-0.0026995078990888714,54,0.0480786387649586,0.03823954081999927,0.008745231937461611,6.919173874275533e-05
