Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0017259982990399955,43,0.2798593205275248,0.9566911925929545,0.043742226568682,0.00191040331505762
2,-0.0008590803214837828,54,0.321029021044763,1.2085578598537483,0.049164171097532974,0.002416377700708736
3,0.00011914962000167461,40,0.06899473948750949,0.07494535655708114,0.012242986282527735,0.00014987651648221573
4,-0.0013175309635653958,43,0.08811262340585918,0.08807372246269314,0.013272055037762099,0.0001744115570854327
5,-0.0017008350718293376,27,0.06265365917795787,0.05220000571543722,0.010217632378925876,0.00010150717148930972
6,-0.0017237386753354788,52,0.08177154309630756,0.0755677932769793,0.012293721428190837,0.00014816431153311127
7,-0.004646503483090305,51,0.0701304553638471,0.09020423483339979,0.013431622004315025,0.00015881847504842922
8,-0.00027532236104625473,71,0.1612716544399399,0.2409120070838935,0.021950490066688418,0.00048174821176529486
9,-0.0011225664047941068,73,0.06435723299246428,0.06839896245215157,0.011696064504965043,0.00013553776957113078
10,-0.001178405768714039,38,0.02915004082599852,0.015670100009687833,0.005598231865453204,2.9951559863637145e-05
11,-0.0010243269814909045,36,0.032273259485926936,0.021753942966012626,0.006596050783008364,4.245864016701499e-05
12,-0.005592933380038309,86,0.17064131041972513,0.40236400001974193,0.02836772814378134,0.0007734470962459371
13,-0.004902985985163214,69,0.1639216581513943,0.5738743907696171,0.03387844125014069,0.0011237095099685276
14,-0.0020699427316390588,81,0.08224475804478155,0.12835807196241336,0.016022363868194566,0.0002524314810125614
15,-0.0006236085631231192,32,0.05063399948671822,0.045402332756778165,0.009529148205036813,9.041577787355585e-05
16,-0.0012520380146965934,39,0.028582182887829724,0.015411602803100248,0.005551865056555364,2.9255606415955103e-05
17,-0.0033907802958196938,85,0.15360557227466104,0.38044008515347644,0.027584056451271863,0.0007493827792924337
18,-0.00010439712165744419,57,0.07685010763217794,0.10230488557616521,0.014304187189502606,0.00020459887239332003
19,-0.004294052989466868,67,0.09823942330320282,0.17100956881018908,0.018493759423664463,0.00032358024654402886
