Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0010773152476718335,64,0.0727804590753015,0.09864854800045283,0.014046248467149714,0.00019613648785803947
2,-0.0003198045662028098,76,0.07779653752912594,0.09204252819290548,0.013567794823987093,0.00018398278142524682
3,0.001058575935712263,60,0.08148761412722315,0.1036434625385731,0.01439746245270833,0.00020616634206547708
4,0.001085643830764976,50,0.053757218146646635,0.05550046750860317,0.010535698126712172,0.0001098223124899283
5,0.001310704860259212,40,0.04107505752754338,0.030317260034920437,0.007786817069242148,5.8916572839133756e-05
6,0.0014265478796456471,60,0.060003655466503464,0.0547005955430605,0.010459502430140785,0.00010736615223319949
7,0.0009065792942624139,60,0.05243221629091943,0.04209579061486969,0.009175597050314458,8.336969521295405e-05
8,-0.005146218468678851,71,0.11962873897422771,0.26198782913446816,0.022890514591614935,0.0004974920937415651
9,0.0004331750598090226,89,0.1867306186678412,0.43065316788779673,0.029348020985674544,0.0008611186951431529
10,0.0008772399674570258,68,0.03170540154775814,0.017536945545075185,0.005922321427459875,3.430434112964637e-05
11,0.0010648223730321202,23,0.03170540154775814,0.020405810203368284,0.006388397326930798,3.967777372062681e-05
12,0.0012041368538628662,88,0.1550252171200831,0.4603747986860572,0.030343856006976345,0.0009192996518092838
13,-0.015822515564190506,61,0.1870145476369256,0.6262003989921253,0.035389275183086905,0.0010020487992051996
14,-3.436130928329184e-05,77,0.1141394455719293,0.1735157697175667,0.018628782553756253,0.0003470303587355577
15,0.000267739113822511,69,0.026216108145459712,0.010111170954648667,0.004496925828752052,2.0150657676226872e-05
16,0.00033190706083558575,65,0.019780384846213285,0.0054607630487712965,0.0033047732293672726,1.0811363800510074e-05
17,0.001290261974485135,93,0.13278411454180497,0.20996541492554022,0.02049221388359687,0.0004182660538882782
18,-0.001846017418021161,61,0.07826975247759994,0.1179359654813974,0.01535812263796571,0.00023246415065515728
19,0.0068346375967859325,61,0.06038222742528267,0.08786587518036079,0.013256385267512466,0.00012901947928132182
