Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.000946932498243094,13,0.053466834301813294,0.07436558585001038,0.012195539008179209,0.00014783449054379185
2,-0.0005563682600041636,9,0.050872838345389707,0.0592509094887219,0.01088585407661906,0.00011819227333670376
3,-0.0005223716541752709,14,0.03460695781863943,0.029216199211060626,0.0076441087395537,5.8159526277035436e-05
4,-0.0006583580774908419,12,0.03823855215763246,0.044473243650229054,0.009431144538202037,8.851305194226067e-05
5,-0.0004518149641605491,7,0.036132837793006245,0.046582622610864016,0.009652214524228523,9.296110845988863e-05
6,-0.0005076011360234,8,0.05236820072026918,0.0843070158247966,0.012985146577901738,0.00016835637273630096
7,-0.0006081261087346858,9,0.05194095432744648,0.07817117792327738,0.012503693688128911,0.00015597253848242997
8,-5.758861398313808e-05,19,0.019561781271382604,0.011674071663188814,0.004831991652142792,2.334482687791713e-05
9,-0.00016440021218881528,15,0.02328492840883764,0.014462427153290758,0.0053781831789723854,2.8897826876813793e-05
10,-9.909254928591555e-05,8,0.014984141348282149,0.006699528850662419,0.003660472333091023,1.3389238368000855e-05
11,-0.0005010093345341353,9,0.04666140961613729,0.06856244451774529,0.0117100336906215,0.00013687387868220024
12,-0.0029941141070525916,11,0.04858401838383948,0.05972101174093202,0.010928953448609068,0.0001104773041958127
13,-0.0004308798909122363,15,0.03796389376224643,0.03223357287612239,0.008029143525448076,6.428148827185223e-05
14,-0.00031527922405420636,22,0.020507826855490033,0.00855251087196225,0.00413582177371372,1.7005620754804276e-05
15,6.326107998671379e-05,13,0.015625010937516212,0.006841287547047801,0.0036989964982540335,1.3678573129854519e-05
16,-0.0003788779013858152,9,0.036163355392493574,0.03628053004228532,0.008518277999958128,7.241751162041211e-05
17,-0.0010406825638681915,9,0.03747561217044904,0.03841804274478959,0.008765619515446651,7.575306529083992e-05
18,-0.00012344559367681,15,0.022338882824730212,0.01230942034799661,0.004961737669001982,2.4603601881395003e-05
19,-0.0004888022947392008,11,0.028747578717070846,0.02208415376156663,0.006645924128601925,4.392937983979095e-05
