Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0018373712085835252,7,0.051696813531547786,0.06438280038853662,0.011347493149461393,0.00012538966781894156
2,0.0029646302984467554,5,0.05358890469976264,0.06440228766057728,0.011349210339100892,0.00012001554251468607
3,0.0005215133538885566,9,0.04290774487919491,0.05331894277369613,0.010326562135938187,0.00010636590936910818
4,0.00012582215893575354,9,0.03915408014225255,0.05568251573614902,0.010552963160757173,0.00011134920025661879
5,0.0013780813362991137,9,0.05444339748540806,0.06809906186414423,0.01167039518303851,0.0001342990155588325
6,0.0025364073424404524,5,0.07226567558601249,0.1418911539447378,0.01684583948307343,0.0002773489456826898
7,0.002641326849477914,6,0.07281499237678454,0.13859149007632768,0.016648813175498586,0.0002702063726268824
8,0.0009347826861460652,11,0.04257205128483421,0.03317919952231527,0.008146066476811402,6.548458037431208e-05
9,-0.00033554291011379756,9,0.032867454647861255,0.028396343088605253,0.0075360922351846585,5.668009713268287e-05
10,-0.0004972861873966804,8,0.012817391784681269,0.005308303001026334,0.003258313367687747,1.036931244987714e-05
11,0.002125762523738854,9,0.05056766235051635,0.06526688729682836,0.011425137836965325,0.0001260149082863241
12,0.002556182746908246,9,0.04443362485356173,0.04147563908353951,0.009107759228651086,7.641720793148762e-05
13,0.003216034283023433,11,0.039825467330973946,0.031628832701775474,0.007953468765485344,5.2914788893968904e-05
14,0.0002541791823794901,16,0.030822775482209717,0.02273487482115341,0.006743126103099868,4.540514258555172e-05
15,0.0003730147147831779,15,0.02328492840883764,0.012888336066397044,0.005077073185684257,2.563753215534931e-05
16,0.002339324684951234,10,0.03817751695865778,0.04073413578025571,0.009025977595834782,7.599583157888925e-05
17,0.0016755058609026938,13,0.034118676226842046,0.023903346631664595,0.006914238444205492,4.4999373373409915e-05
18,0.001239409364228657,14,0.029541036303741594,0.02381174647782967,0.006900977681144849,4.6087357383521656e-05
19,0.0013684988100600894,12,0.030212423492462996,0.023214017249014514,0.006813812038648339,4.455524550489315e-05
