Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.001395113964314116,13,0.05429080948797138,0.07038936759750772,0.011865021499981171,0.0001388323922215912
2,-0.00165262146878826,11,0.04815677199101677,0.06793040755235502,0.011655934758941902,0.0001331296573856102
3,-0.0011176479497752541,19,0.04678348001408663,0.04360276110144311,0.009338389700739963,8.595638526324939e-05
4,-0.00034750580911283355,12,0.04006960812687263,0.05373368069475682,0.010366646583611966,0.00010734660110214648
5,-0.001186007372626887,10,0.0407104777161067,0.0403980464104403,0.008988664685084241,7.938947933295525e-05
6,-0.0019606050828144582,10,0.06246952615057752,0.08257177680113259,0.012850819180202684,0.0001612995813115073
7,-0.0024325902764856027,13,0.06088261097723604,0.07036997018189707,0.011863386547010687,0.00013482244491054186
8,-0.0017796967530535285,15,0.031677268267855135,0.022985747675889366,0.006780228266937532,4.280417481894946e-05
9,-0.0007337975834235374,9,0.03176882106631715,0.027316128148839953,0.007391363629106601,5.409379740424168e-05
10,0.00018032659162013604,8,0.01718140851137037,0.008717977794904623,0.004175638345188582,1.740343791016391e-05
11,-0.001567416331019617,14,0.04525760003971982,0.03619914879322631,0.008508718915703622,6.994150363170562e-05
12,-0.0022146335809470467,13,0.04110720650944207,0.031175291202427013,0.007896238497212075,5.744598050699569e-05
13,-0.0023743626966637645,15,0.031097433877595743,0.02392818973381609,0.006917830546322465,4.2218781252323754e-05
14,-0.0005400108266789515,10,0.048431430386402796,0.07006494717553982,0.0118376473317581,0.00013983828265814918
15,0.0003703291660282919,8,0.03860476335148049,0.054752301787307736,0.010464444733219985,0.00010936745988340425
16,-0.0012206143304455265,8,0.029113789910918883,0.024405206541028058,0.0069864449530541725,4.7320513738367135e-05
17,-0.0020876803670797275,12,0.031188986676057757,0.02644907902487401,0.007273111992108194,4.853974873465787e-05
18,-0.0011313808695445555,8,0.04293826247868225,0.042646038789664595,0.009235371003881176,8.40120549073578e-05
19,-0.0020213351057942574,13,0.0276184275360394,0.02164327911790735,0.006579252103074839,3.920076262589842e-05
