Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.0035871893279884174,13,0.05551151346746483,0.088694721709179,0.013318762833625276,0.00016452151614352402
2,0.0031181338238680575,9,0.04293826247868225,0.056969507621054405,0.010674221997040758,0.00010421625669855878
3,0.0007813401959237384,12,0.03771975296634773,0.04193858434544723,0.009158447941157631,8.32666761891283e-05
4,-0.00029477139719871634,16,0.03921511534122722,0.031195364962467723,0.007898780280836747,6.230383974832897e-05
5,-2.5911345715282864e-05,12,0.02880861391604552,0.018648704788580953,0.00610716051673459,3.7296738179325124e-05
6,0.0007496629276558833,12,0.039337185739176564,0.03823424100251569,0.008744625892800182,7.59064874999298e-05
7,0.0004005415895207556,13,0.05004886315923163,0.0643243421675734,0.011342340337652844,0.00012848825077021097
8,2.731134779063149e-05,17,0.04357913206791632,0.05623753629917213,0.010605426563714647,0.0001124743266886261
9,0.0007230515809029258,8,0.033630394635044664,0.03666244941662551,0.008562995902909858,7.280209524460479e-05
10,0.00037734821391037954,14,0.012573250988782578,0.003618769160493762,0.0026902673326246827,7.095146646446171e-06
11,0.0009736621078929319,13,0.034698510617101434,0.03009607624430601,0.007758360167497511,5.924413458826552e-05
12,0.0008826586262216949,12,0.04232791048893553,0.05067430747284686,0.010067204922206249,0.00010056952869525014
13,-6.515697865599734e-05,16,0.04846194798589014,0.07051627316187503,0.011875712455417152,0.00014102830089188247
14,0.0010819995860729761,14,0.032104514660677846,0.029258784811663073,0.00764967774637116,5.734684651906406e-05
15,0.0013540334679030923,6,0.03384401783145602,0.024654693451313627,0.007022064290693105,4.7475980270425585e-05
16,0.001180327291621174,11,0.029754659500152943,0.025390852300707104,0.0071261283037435,4.938853208606843e-05
17,0.0014088430765823484,11,0.03823855215763246,0.04537541033768107,0.009526322515817011,8.876598186092813e-05
18,0.0009076830578013107,12,0.03454592261966476,0.024226583901255587,0.006960830970689575,4.762927926909163e-05
19,0.0011011036033520486,11,0.03839114015506913,0.03357168362845296,0.008194105641063333,6.593093811159107e-05
