Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,-0.0005685142646001233,11,0.06558232129828583,0.09514092975314027,0.013794269081987654,0.00018995865103722673
2,-0.002769260434029897,13,0.05331424630437662,0.07552950163012793,0.01229060630157259,0.00014339019990877242
3,0.0006250900865485762,18,0.03326418344119663,0.024285392904174537,0.006969274410464053,4.818004819204777e-05
4,0.0008403612333322469,10,0.035736108999670876,0.04229629593914147,0.00919742311075678,8.388638487579525e-05
5,-0.0014564543392836622,13,0.042419463287397534,0.03846944576731369,0.008771481718308907,7.481763229220918e-05
6,-0.0028088112429654854,11,0.0444031072540744,0.05396166508772807,0.010388615411856199,0.00010003390957684682
7,-0.0014740935117873426,15,0.039642361734049926,0.04068042145310588,0.009020024551308702,7.918789122471822e-05
8,-0.0001231404176819366,13,0.033233665841709295,0.024384305661225465,0.00698345267918749,4.875344775998405e-05
9,9.145934191301264e-05,15,0.02813722672732412,0.014538958049448814,0.005392394282588916,2.9069551287674462e-05
10,-0.00011172683547367301,7,0.012512215789807907,0.00372954026542025,0.0027311317307739842,7.446597645075539e-06
11,-0.0009322840504891728,19,0.0296325891022036,0.021767152226947143,0.006598053080560529,4.266515090309779e-05
12,-0.0004001791858279762,17,0.0329895250458106,0.03025433834085734,0.007778732331280893,6.034853330094474e-05
13,-0.00018710530620739353,17,0.037384059371987036,0.03384261110658393,0.008227102905225377,6.76502138175569e-05
14,0.0002168866758059651,11,0.035705591400183534,0.03159439586763006,0.007949137798230706,6.314175190511797e-05
15,8.695612103355898e-06,7,0.03271486665042458,0.03420126315709451,0.008270581981589266,6.840245070051914e-05
16,5.704887353597865e-06,13,0.0333252186401713,0.02653146340322906,0.007284430438027267,5.306289426071841e-05
17,0.0002266523076419127,11,0.04116824170841674,0.035504511990551615,0.008426685230925813,7.095765271254382e-05
18,-0.00018435872225353346,11,0.03662111938480363,0.03472232386964412,0.008333345531015035,6.941065960081727e-05
19,-0.0001640950361939426,13,0.04531863523869449,0.041939055029639905,0.009158499334458664,8.385118287837634e-05
