Channel,Mean,Zero_Crossing_Rate,Range,Energy,RMS,Variance
1,0.00022530953326446983,18,0.04699710321049799,0.04558659494993457,0.009548465316472021,9.112242551408928e-05
2,6.23455520020938e-05,16,0.04577639923100453,0.038587216849320136,0.008784898047139778,7.717054673078583e-05
3,0.0002674238205569939,19,0.03598024979556956,0.027696224275881545,0.007442610331850183,5.5320933051961796e-05
4,0.0011821583475904143,16,0.0323181378570892,0.025905745301898812,0.007198019908544129,5.0413992245019933e-05
5,0.0006445603150214966,21,0.036071802594031574,0.027010785233789934,0.007349936766230024,5.360611246787926e-05
6,0.00021456733824492735,17,0.04107668890995474,0.03096431638735163,0.007869474745794872,6.188259363206175e-05
7,9.57318058412402e-05,19,0.045105012042283135,0.04585385100926824,0.009576413839143361,9.169853743988684e-05
8,-0.0003581869689334013,21,0.03848269295353114,0.036561088149194745,0.008551150583306874,7.29938783936758e-05
9,-0.0006149010158208747,20,0.033447289038120644,0.02709091109182459,0.007360830264559099,5.380371892439163e-05
10,-0.0005850548035222598,16,0.015869151733414903,0.005798201742127974,0.0034053492455629196,1.1254114361131482e-05
11,-7.211499133911036e-05,15,0.03674318978275297,0.028796788139614844,0.007589043172840018,5.758837570725385e-05
12,0.001454802581410277,17,0.0386963161499425,0.03910305348777216,0.00884342167803528,7.60896564246663e-05
13,-1.9258509027043848e-05,15,0.042907744879194916,0.04216979970518607,0.009183659369247758,8.433922852020218e-05
14,-0.0008379236328743288,17,0.03155519786990579,0.029114845864385095,0.007630838206171731,5.7527575714240874e-05
15,-0.0014444914402846263,12,0.02554323077090053,0.020547910516761563,0.006410602236414542,3.900926551246757e-05
16,-0.00040109471381259606,13,0.027587909936552066,0.0202288363828968,0.006360634619736745,4.02967957963452e-05
17,0.00016488468627954411,15,0.03350832423709532,0.03142685527869744,0.007928033208646068,6.282652359762536e-05
18,-0.000583589958746868,17,0.03384401783145602,0.031014107839257204,0.007875799367588943,6.168763843856424e-05
19,-4.2573955035368646e-05,15,0.031005881079133733,0.02944039273399621,0.007673381618816597,5.8878972926345074e-05
