mean,std,rms,skewness,kurtosis,fft_mean,fft_std,entropy,num_peaks,class
-0.0019727510874104188,0.018111057661697915,0.018218182030000297,0.6807799921947558,-0.5076887563745296,0.10655559741091347,0.39318822833283834,-574.1316754154079,34,Electrographic_Seizures
-0.0025778540500453234,0.01605195104803099,0.016257627869763727,0.05169962821231693,-0.8190575290470794,0.08387101860141355,0.35372430537725347,-562.4916746790517,28,Electrographic_Seizures
-0.0003748495782534869,0.0086064883513905,0.008614647639279112,-0.21034290449038828,-1.0310619164483767,0.06422445494042227,0.18160753388027237,-1294.3705113606002,41,Electrographic_Seizures
-0.002148166249263628,0.010017951291799974,0.01024568037366734,0.11538479693497068,-0.9705728329855878,0.05824227191862865,0.2215735113262246,-1216.549760548449,26,Electrographic_Seizures
-0.0007030968783392768,0.01121897429990568,0.0112409843680291,0.09986676064741695,-0.6445744268551437,0.06205234373199715,0.2435762127517861,-935.959358042844,24,Electrographic_Seizures
-0.0007573571702277607,0.014952689831262285,0.014971857702811295,-0.20288314079896075,-0.12543315433746605,0.07627965694512717,0.3259749614202733,-594.11835565311,21,Electrographic_Seizures
0.0003291914419193629,0.013692485061346989,0.01369644166054247,-0.18576155105119366,-0.3243049954738595,0.07050753483755881,0.2980351398936913,-658.2783384675943,22,Electrographic_Seizures
0.0003705733068241903,0.01178936956925855,0.011795192216165453,0.4558847906691207,-1.2146054402169464,0.07853485700785921,0.2517847412829065,-1127.4138438153223,42,Electrographic_Seizures
0.0005685714922980291,0.006562598593647846,0.006587182542119408,0.06555014382954549,0.4735249556455603,0.05508763933028328,0.13660468115924135,-1355.080598268672,42,Electrographic_Seizures
-7.80354056396535e-05,0.0037236868596150167,0.0037245044439499454,1.2586691178043947,3.0441073892336314,0.028362894532003267,0.07830397748689338,-2769.03992430167,45,Electrographic_Seizures
0.0006004318661628083,0.01099126105290966,0.01100764906595012,-0.3392000461598579,0.5304682272419394,0.0584926653520417,0.23908738377331903,-783.6220839189813,18,Electrographic_Seizures
0.0013705740068252288,0.011074806977781232,0.011159293109480405,-0.3773506322949154,-0.3290683216837822,0.068249627135321,0.24001437404359366,-897.5884263772862,44,Electrographic_Seizures
0.001814727149763922,0.008776761158359571,0.008962408775489965,-0.0008708435803327251,-0.7997696358551329,0.0651929659084245,0.1895053105470999,-1223.6020671867877,46,Electrographic_Seizures
0.0017243950552814065,0.010674195076197646,0.010812584280892382,0.028839034759052033,0.4237520902231573,0.07440316057095854,0.23004381998382978,-801.7512445383026,34,Electrographic_Seizures
0.0019682306751852238,0.011398861650115888,0.011567539881462386,0.9458644205396644,0.984188446223325,0.07087438676579523,0.2487585390598358,-867.9356022364765,22,Electrographic_Seizures
0.00193618719572352,0.007747538504653542,0.007985810775242108,-0.6816003471672201,0.06047597768917745,0.047189980792498525,0.17221989601027549,-1424.9078214495937,26,Electrographic_Seizures
0.0020913997067161134,0.010048589162528947,0.010263922100763746,-0.44918458110364773,-0.8347254486851452,0.0666284818906968,0.21962398285755208,-1173.5996532908823,41,Electrographic_Seizures
0.0025798033689114447,0.009254141181812205,0.00960700340559737,0.2987286159312661,-0.6427576867714473,0.06398845482700898,0.20506763485843288,-1175.659030441406,36,Electrographic_Seizures
0.002002105210616167,0.009283965951810693,0.009497391698185172,-0.06779360414179171,-0.2922049835618128,0.06746119252889293,0.20136834914394555,-1005.5567668680786,48,Electrographic_Seizures
