mean,std,rms,skewness,kurtosis,fft_mean,fft_std,entropy,num_peaks,class
0.000424040141126004,0.017613532908866695,0.01761863648450175,-0.3743048554297491,0.32382630077089347,0.07746445492471316,0.38627378115751687,-488.69412888275735,20,Electrographic_Seizures
0.0005724777450324075,0.029157519791415263,0.029163139254122318,-0.7015386481816948,0.08027962360893026,0.10644820427253586,0.6433608049802363,-281.94716931175384,15,Electrographic_Seizures
-0.0007563806070441661,0.009386153915879802,0.009416580958888329,1.3520258107203926,3.376937268825402,0.04553715440012853,0.20557812638213233,-1061.626062482537,28,Electrographic_Seizures
-2.6094451312206778e-05,0.011811187822325969,0.01181121664751987,0.12097980538214355,-0.12667075387873572,0.047113187714495894,0.2598706733948714,-924.0748853152531,19,Electrographic_Seizures
-0.0003711264311160316,0.02067506365528083,0.02067839432784343,-0.605367496557662,0.19591440923543368,0.07651915547717536,0.4560074723444272,-456.83281125078247,12,Electrographic_Seizures
-8.450513673096838e-05,0.030562341085294556,0.030562457913787262,-0.2941677284592987,-0.03843587936011117,0.10464359702338899,0.6753381630472363,-257.82138034399617,12,Electrographic_Seizures
0.000708158992353106,0.02748646496160644,0.027495585922908957,-0.13689666870409342,-0.5187546954369875,0.09512750248003117,0.6074161513278571,-310.61704128785277,18,Electrographic_Seizures
-0.0007668786612678091,0.01255346167366127,0.012576863793219291,-0.11307526288864708,-0.7704379849183001,0.054824175128365085,0.27583158132833435,-920.4706369262104,29,Electrographic_Seizures
-0.00027749843588888384,0.0046044193733026295,0.004612773910258919,1.3084089123316864,2.043209030251271,0.0277930036106418,0.09932970615018213,-2690.950890099364,22,Electrographic_Seizures
2.4686834234720624e-05,0.002968331333966655,0.0029684339891587275,1.1701034712653813,0.6205527316876136,0.01694897856611604,0.06417579216154434,-5612.606986457377,21,Electrographic_Seizures
-0.0006167320717901146,0.019460619041101915,0.019470389105286853,-0.15603487584769687,-0.43669625849314064,0.07133084266584652,0.42948799382545805,-473.4679321538693,14,Electrographic_Seizures
-0.00029574796038231053,0.021488440959631854,0.021490476070381834,-0.07725667577144626,-0.804007698088903,0.07785196975802339,0.47419336949247076,-483.3274059520897,20,Electrographic_Seizures
0.00023129098276398775,0.01952482632686334,0.019526196214646716,0.0024987914651252567,-0.9595162159141313,0.07642224427252972,0.4298788316337426,-579.9960673489113,30,Electrographic_Seizures
4.6842611462526774e-05,0.009280926832560562,0.00928104504361396,1.131887999092696,0.9705582032165374,0.049827817237629746,0.20145988975508,-1171.5911289477406,22,Electrographic_Seizures
0.0006001877253669102,0.008164107392091606,0.008186139188609361,0.9285633754720108,0.9700932729649492,0.039572400929407496,0.1787189483304028,-1319.517168027999,25,Electrographic_Seizures
-0.0008262048746711915,0.01578164866096781,0.015803260706359224,0.2114565227770804,-0.6675620542981742,0.06371849747905398,0.3475794550251648,-735.992398857447,17,Electrographic_Seizures
-0.0008060632590095503,0.017832261089208344,0.01785046984062938,0.1751754323139356,-0.579661976787492,0.0724300517429732,0.3925220049501935,-584.9639273310065,30,Electrographic_Seizures
-0.0002309896142701825,0.013285344658728637,0.013287352591961657,0.5833457233882093,-0.40485448072402974,0.05847964158198694,0.2913022502007107,-869.1771206350154,20,Electrographic_Seizures
-0.0004579795192569912,0.015539962874502052,0.01554670998574814,0.36119979585335427,-0.5660901613910099,0.06434502913054076,0.3416281793363515,-724.2854994853877,27,Electrographic_Seizures
