mean,std,rms,skewness,kurtosis,fft_mean,fft_std,entropy,num_peaks,class
1.2540829638760798e-05,0.011764368969246508,0.011764375653513372,0.3402397358341737,-0.8454459655512161,0.06475001532430556,0.25496608161477347,-996.7002714062306,34,Electrographic_Seizures
0.00036941363804367233,0.009746631370450733,0.009753629555577093,0.2906295592989741,-0.9734992343217823,0.06174981088265456,0.20917362551160673,-1319.1844581337264,29,Electrographic_Seizures
0.0004378340960942805,0.009718999038928543,0.009728856099994318,-0.6423139812807235,0.1201548875809455,0.054129672005917145,0.21070192005705632,-1055.7358580885498,33,Electrographic_Seizures
-0.0008644129092293368,0.01008374817595474,0.010120730554347986,-0.009892779095939793,0.20723262893946615,0.0596929294294426,0.21829188636545338,-998.0376999519319,43,Electrographic_Seizures
-0.000416597654352163,0.0097412873444582,0.009750191420321613,0.6440208331446822,-0.5932612802839108,0.051451178418147024,0.21186290993432663,-1366.5568651675776,22,Electrographic_Seizures
-3.445627357173731e-05,0.00884459007101179,0.008844657187196618,0.8095448842180578,0.08031889868206266,0.05766713482211347,0.18917843941877358,-1276.1004923497203,37,Electrographic_Seizures
0.00013998232509787823,0.0096547015521195,0.009655716292012647,1.3535192260187716,1.849108335425564,0.05862317289424597,0.2077973824563981,-1071.8885698848774,25,Electrographic_Seizures
0.0007460008157174025,0.00880542040704372,0.00883696473693502,-0.3503413311058878,-0.5108501518613346,0.056411434660868946,0.18937719746690468,-1190.474500500963,43,Electrographic_Seizures
0.0009783618182139815,0.00999699242529339,0.010044752331377435,-0.5277232378039145,-0.4449394118282024,0.06204183007094471,0.2158687935316363,-1040.6116958839373,39,Electrographic_Seizures
0.0005326827953009218,0.004239149794578327,0.0042724866227155205,0.292268995693781,-0.6368878913241818,0.022405481504796026,0.09287123004020018,-3317.4362100310236,31,Electrographic_Seizures
-0.00021933189126602094,0.0064626524547966606,0.006466373267142535,0.730450854433208,0.44839921748095835,0.04732723847476747,0.1366276842860198,-1787.3853721401279,28,Electrographic_Seizures
0.0005335983232855417,0.0066582792326589655,0.006679626449934966,0.47112614207669273,-0.05454058240180393,0.051009910545874504,0.14038053205995937,-1734.6805102046392,27,Electrographic_Seizures
0.00044619591835381024,0.007505092200227104,0.007518344214750034,0.19465320210448234,-0.8497655052643909,0.05336039907094016,0.15942213672110492,-1624.9689673939142,19,Electrographic_Seizures
0.0007661424313790447,0.009459799555841024,0.009490773512303907,-0.3771575186918778,-0.2079120586346188,0.05756125065475642,0.2042647628789288,-1007.1011592245758,38,Electrographic_Seizures
0.0002549116047671861,0.007118314770344617,0.007122877585354905,-0.07422125947898382,-0.5335238910710367,0.03769315396746025,0.1547479198308042,-1703.110716543905,30,Electrographic_Seizures
6.0758636828752265e-05,0.004413804521618697,0.004414222691144042,0.07495026692773073,-0.13530167333211507,0.032859230036198124,0.0930749804455187,-2503.092257862282,29,Electrographic_Seizures
-4.73213167107156e-06,0.005647573992533499,0.0056475759750720415,-0.022821794210871344,-0.11136681250940716,0.045229585404286655,0.11790607194399193,-1983.385027867676,39,Electrographic_Seizures
0.0005509323197943487,0.007560983265219389,0.007581028581790312,-0.12609477425178608,-0.11072131107315553,0.050591058332240035,0.16179166231850362,-1315.5851717616333,32,Electrographic_Seizures
7.870298532730601e-05,0.0053024933630026905,0.005303077410766979,0.18835373454307058,-0.027260793440496034,0.040534810631863975,0.11143717575087964,-2066.3541604607485,28,Electrographic_Seizures
